text,year,team,page
[],2016,Leiden,Team:Leiden#Team_-_-_TEXT.html
"[[""TongJi Zhang"", ""chief editor of our web page""], [""Chenshu Liu"", ""administrator of the experiment part""], [""Chenshu Liu"", ""writing the description of the experiment""], [""Tianrui Xu"", ""propagandize the issue of pesticides by establishing a website""], [""Wei Jiang"", ""play an important role in our team""]]",2016,LN-Shiyan-China,Team:LN-Shiyan-China#Team_-_-_TEXT.html
[],2016,LN-Shiyan-China,Team:LN-Shiyan-China#Attributions_-_-_TEXT.html
"[[""Peiqing Sun"", ""responsible for supervision and mentoring""], [""Jing Zhao"", ""responsible for mentoring and supervision""], [""Wei Wei"", ""responsible for mentoring and supervision""], [""Chen Chen"", ""Leader""], [""Kuisong Song"", ""Lab work""], [""Zhen Li"", ""Lab work""], [""Wenyin Su"", ""Lab work""], [""Bao Wang"", ""Lab work""], [""Jingwen Lin"", ""Lab work""], [""Shuangshuang Du"", ""Lab work""], [""Chen Chen"", ""Lab work""], [""Zhen Li"", ""Modeling""], [""Bao Wang"", ""Modeling""], [""Zijie Zhao"", ""Modeling""], [""Kuisong Song"", ""Human practice""], [""Zhen Li"", ""Human practice""], [""Shuangshuang Du"", ""Human practice""], [""Wenyin Su"", ""Human practice""], [""Bao Wang"", ""Human practice""], [""Jingwen Lin"", ""Human practice""], [""Chen Chen"", ""Human practice""], [""Churong Xu"", ""Human practice""], [""Wei Jin"", ""Human practice""], [""Yang Sun"", ""Human practice""], [""Jingwen Lin"", ""Design work""], [""Zijie Zhao"", ""Design work""], [""Rendong Yu"", ""Wiki""], [""Miao Liu"", ""Wiki""], [""Jingwen Lin"", ""Wiki""], [""Shuangshuang Du"", ""Wiki""], [""Bao Wang"", ""Wiki""]]",2016,Nanjing-China,Team:Nanjing-China#Attributions_-_-_TEXT.html
"[[""Chen Chen"", ""participated in nearly all parts of this project""], [""Kuisong Song"", ""mainly involved in lab work""], [""Zhen Li"", ""responsible for lab work""], [""Zhen Li"", ""responsible for modeling""], [""Zhen Li"", ""responsible for human practices""], [""Shuangshuang Du"", ""mainly responsible for lab work""], [""Shuangshuang Du"", ""mainly responsible for human practice""], [""Shuangshuang Du"", ""mainly responsible for writing during wiki construction""], [""Zijie Zhao"", ""responsible for the modelling part""], [""Zijie Zhao"", ""participated in wiki construction""], [""Jingwen Lin"", ""designed our cute logo""], [""Jingwen Lin"", ""responsible for arts""], [""Rendong Yu"", ""did all the programming for wiki construction""], [""Wenyin Su"", ""did many lab work during the project""], [""Bao Wang"", ""did lab work""], [""Bao Wang"", ""did modelling""], [""Bao Wang"", ""did wiki construction""], [""Miao Liu"", ""mainly responsible for wiki construction""], [""Churong Xu"", ""mainly responsible for human practices""], [""Wei Jing"", ""responsible for human practices""]]",2016,Nanjing-China,Team:Nanjing-China#team_-_-_TEXT.html
[],2016,Nanjing-China,Team:Nanjing-China#team top-menu_-_-_TEXT.html
"[[""Chen Chen"", ""participated in nearly all parts of this project""], [""Kuisong Song"", ""mainly involved in lab work""], [""Zhen Li"", ""responsible for lab work""], [""Zhen Li"", ""responsible for modeling""], [""Zhen Li"", ""responsible for human practices""], [""Shuangshuang Du"", ""mainly responsible for lab work""], [""Shuangshuang Du"", ""mainly responsible for human practice""], [""Shuangshuang Du"", ""mainly responsible for writing during wiki construction""], [""Zijie Zhao"", ""responsible for the modelling part""], [""Zijie Zhao"", ""participated in wiki construction""], [""Jingwen Lin"", ""designed our cute logo""], [""Jingwen Lin"", ""responsible for arts""], [""Rendong Yu"", ""did all the programming for wiki construction""], [""Wenyin Su"", ""did many lab work during the project""], [""Bao Wang"", ""did lab work""], [""Bao Wang"", ""responsible for modelling""], [""Bao Wang"", ""responsible for wiki construction""], [""Miao Liu"", ""mainly responsible for wiki construction""], [""Churong Xu"", ""mainly responsible for human practices""], [""Wei Jing"", ""responsible for human practices""]]",2016,Nanjing-China,Team:Nanjing-China#Team_-_-_TEXT.html
"[[""CHAN Man Yau Joseph"", ""modeler and occasional statistician for the team""]]",2016,NUS_Singapore,Team:NUS Singapore#Team_-_-_TEXT.html
"[[""Wong Chi Yan"", ""oversaw all subprojects""],[""Wong Chi Yan"", ""responsible for reading literature for the biological aspects of the RIOT Model""],[""Wong Chi Yan"", ""helped with experiments for the RIOT Invader""],[""Wong Chi Yan"", ""in charge of collecting microplate reader data for the RIOT Responder and the RIOT Invader""],[""Chan Man Yau"", ""in charge of crafting and running the RIOT Model""],[""Chan Man Yau"", ""main corresponder for our modelling collaborations""],[""Janice Darikho"", ""worked on the RIOT Sensor""],[""Janice Darikho"", ""in charge of the coding of our wiki""],[""Keshiniy Madivannan"", ""worked on the RIOT Sensor""],[""Keshiniy Madivannan"", ""part of the team that sourced for sponsors""],[""Keshiniy Madivannan"", ""in charge of analysing data from our Survey for our Business Plan""],[""Choi Yan Ru"", ""worked on the RIOT Responder""],[""Choi Yan Ru"", ""part of the Administrative Team""],[""Choi Yan Ru"", ""responsible for communicating our Business Plan to others""],[""Corey Bryen Lingam"", ""worked on the RIOT Responder""],[""Corey Bryen Lingam"", ""part of the team that sourced for sponsors""],[""Priyanka Kamath"", ""worked on the RIOT Responder""],[""Priyanka Kamath"", ""part of the team that sourced for sponsors""],[""Ang Shi Hui"", ""worked on the RIOT Invader""],[""Ang Shi Hui"", ""part of the Administrative Team""],[""Han Ziyin"", ""worked on the RIOT Invader""],[""Han Ziyin"", ""in charge of the design of our wiki and Team T-shirt design""],[""Yeam Cheng Teng"", ""worked on the RIOT Invader""],[""Yeam Cheng Teng"", ""responsible for communicating our Business Plan to others""]]",2016,NUS_Singapore,Team:NUS Singapore#Attributions_-_-_TEXT.html
"[[""Team"",""met every tuesday and brainstormed about the project""],[""Team"",""did literature research""],[""Team"",""discussed the project in meetings""],[""Team"",""decided to carry out the project""],[""Team"",""participated in the kickoff event""],[""Team"",""introduced themselves and talked about ideas and visions""],[""Team"",""developed and discussed team structure""],[""Team"",""specified some team rules""],[""Team"",""had a barbecue and a pub quiz at the kickoff event""],[""Team"",""taught new students about cloning and the BioBrick system in workshops""],[""Team"",""introduced several computer programs in workshops""],[""Team"",""went hiking on May 1st""],[""Team"",""spent a day together at Weinlagenwanderung""],[""Team"",""had a seminar in Kleinwalsertal""],[""Team"",""climbed a mountain in Kleinwalsertal""],[""Team"",""developed a first concept for the Human Practices work in Kleinwalsertal""],[""Team"",""joined the German iGEM Meet-Up in Marburg""],[""Team"",""presented their project at the Marburg Meet-Up""],[""Team"",""made agreements regarding collaborations at the Marburg Meet-Up""],[""Team"",""socialized with other teams at the Marburg Meet-Up""],[""Team"",""played bubble soccer and camped at the Marburg Meet-Up""],[""Team"",""participated in a team-building event""],[""Project coordination and project management team"",""organised a pokémon-style team-building event""],[""Team"",""participated in pokémon-style mini-games""],[""Team"",""had a barbecue at the team-building event""],[""Team"",""presented their project to Evonik""],[""Team"",""had discussions and received feedback from Evonik""],[""Team"",""had a tour in the Marl Chemical Park""],[""Team"",""worked closely with the robotics team""],[""Team"",""exchanged ideas and visions with the robotics team""],[""Reporter team leader"",""taught the robotics team how to clone mVenus behind a T7-promoter""],[""Robotics team"",""gave a basic introduction to programming with Raspberry Pi/Arduino to the team""],[""Team"",""visited the Giant Jamboree""]]",2016,TU_Darmstadt,Team:TU Darmstadt#Team#OurYear_-_-_TEXT.html
"[[""Simone"", ""managing our orders""], [""Simone"", ""supporting us""], [""Prof. Warzecha"", ""being our advisor""], [""Thea Lotz"", ""advice""], [""Sascha Hein"", ""advice""], [""Thomas Dohmen"", ""advice""], [""Michael Suerder"", ""advice""], [""Dr. Guido Klees"", ""advice regarding human practices""], [""Barbara Wolf"", ""manage the sponsoring""], [""Heinke Poulsen"", ""manage the sponsoring""], [""Viktor Vanharra"", ""gave a workshop for our sponsoring team""], [""Peter Neuroth"", ""helped our design team""], [""Marie-Luise Reif"", ""supervise the chemical synthesis group""], [""Alexander Stefas"", ""helping out our hardware team""], [""Daniel J. Hofmann"", ""helping out our hardware team""], [""FabLab"", ""helping out our hardware team""], [""3Dator"", ""helping out our hardware team""], [""Sven Jager"", ""advice to our modeling team""], [""F. Groher"", ""gave good advice and support""]]",2016,TU_Darmstadt,Team:TU Darmstadt#Team#Acknowledgements_-_-_TEXT.html
[],2016,TU_Darmstadt,Team:TU Darmstadt#Attributions_-_-_TEXT.html
"[[""Maximilian Zander"", ""Project Coordination""],[""Christian Sürder"", ""Project Coordination""],[""Thea Lotz"", ""Project Coordination""],[""Prof. Heribert Warzecha"", ""Project Coordination""],[""Michelle Zöller"", ""Project Coordination""],[""Thomas Dohmen"", ""Project Coordination""],[""Steven Pilger"", ""Project Coordination""],[""Daniel Stumpf"", ""Project Coordination""],[""Thomas Wagner"", ""Team Reporter""],[""Simon Fürbacher"", ""Team Reporter""],[""Patrick Müller"", ""Team Reporter""],[""Lutz Alfter"", ""Team Reporter""],[""Katharina Geissler"", ""Team Reporter""],[""Jannik Schwitte"", ""Team Reporter""],[""Patrick Kunzmann"", ""Team Colicin and Orthogonal Pair""],[""Viktoria Schuster"", ""Team Colicin and Orthogonal Pair""],[""Bianca Reisinger"", ""Team Colicin and Orthogonal Pair""],[""Sabine Schäfer"", ""Team Colicin and Orthogonal Pair""],[""Jonas Sindlinger"", ""Team Colicin and Orthogonal Pair""],[""Claudia Kreher"", ""Team Colicin and Orthogonal Pair""],[""Alana Gouveia"", ""Team MiniColicin""],[""Maik Schork"", ""Team MiniColicin""],[""Jonas Sindlinger"", ""Team MiniColicin""],[""Franziska Hameister"", ""Team MiniColicin""],[""Milana Kremenovic"", ""Team Metabolic Burden""],[""Thomas Dohmen"", ""Team Metabolic Burden""],[""Tim Maier"", ""Team Metabolic Burden""],[""Yannick Kristiansen"", ""Team Metabolic Burden""],[""Maik Schork"", ""Team Chemical Synthesis""],[""Tim Maier"", ""Team Chemical Synthesis""],[""Sabine Schäfer"", ""Team Chemical Synthesis""],[""Yannick Kristiansen"", ""Team Chemical Synthesis""],[""Christian Sürder"", ""Team Robotics""],[""Yannik Zobus"", ""Team Robotics""],[""Farbod Enayat-Bakhsh"", ""Team Robotics""],[""Markus Susenburger"", ""Team Robotics""],[""Jonas Sindlinger"", ""Team Wiki""],[""Viktoria Schuster"", ""Team Wiki""],[""Maximilian Dombrowsky"", ""Team Wiki""],[""Peter Neuroth"", ""Team Wiki""],[""Prof. Dr. Heribert Warzecha"", ""Research: Plant Biotechnology and Metabolic Engineering""],[""Maximilian Dombrowsky"", ""work in modelling department""],[""Fabian Drywa"", ""Human Practices project""]]",2016,TU_Darmstadt,Team:TU Darmstadt#Team_-_-_TEXT.html
[],2016,UI-Indonesia,Team:UI-Indonesia#Team_-_-_TEXT.html
"[[""dr. Dr. Budiman Bela, Sp.MK(K)"", ""troubleshooting, advising, and letting us use the IHVCB lab for the experiments""],[""Dr. Muhamad Sahlan, S.Si, M.Eng"", ""consulting and advising our modeling division""],[""dr. Drs. Abinawanto, M.Si"", ""every consultation and advices""],[""Prof. Drh. Wiku Bakti Bawono Adisasmito M.Sc., Ph.D"", ""advising our human practice event and introducing our team to several interviewees for our social studies""],[""Dr. Arry Yanwar, M.Si. Apt"", ""every particular support given""],[""Dian Nastiti, S.E., Ak.,M.Comm"", ""financial and fundraising consultation""],[""Dra. Wisni Bantarti, M.Kes"", ""advising, and supporting every human practice studies we’ve done""],[""Adi Nugroho"", ""checking our progress and being our presentation coach""],[""Amanda Fauzea"", ""checking our progress and being our presentation coach""],[""Faustina Martha"", ""checking our progress and being our presentation coach""],[""Raka Bhaskara"", ""checking our progress and being our presentation coach""],[""Ms. Aroem"", ""lab support""],[""Ms. Silvia"", ""lab support""],[""Ms. Sofy"", ""lab support""],[""Mr. Hartiyowidi"", ""lab support""],[""Ms. Ekawati"", ""lab support""],[""Ms. Gema"", ""lab support""],[""Mr. Heru"", ""lab support""],[""Ms. Qonita"", ""lab support""],[""Ms. Eleyna"", ""lab support""],[""Mr. Agung"", ""lab support""],[""Mr. Chirstian"", ""lab support""],[""Ms. Dian"", ""lab support""],[""Mr. Ibnu"", ""lab support""],[""Ms. Hana"", ""lab support""],[""Mr. Anis Baswedan and wife"", ""visiting and supporting our exhibition booth during Education Fair""],[""Adi Nugroho Harlianto, S. Ked."", ""SynBio Day speaker""],[""Prof. dr. Zubairi Djoerban, Sp. PD-KHOM"", ""SynBio Day speaker""],[""Dr. Ede Surya Darmawan, SKM, MDM"", ""SynBio Day speaker""],[""dr. Adi Sasongko, MA"", ""SynBio Day speaker""],[""School principal, teachers and staffs from SMPN 184 East Jakarta"", ""grant our wish to conduct School Visit event""],[""All attending residents from Pekayon Administrative area, East Jakarta"", ""actively participating and giving feedback during discussion""],[""Haryo Ksatrio Utomo, S.Sos, M.Si."", ""Special Talk for Social Studies""],[""Genta Tenri Mawangi, S.Hum"", ""Special Talk for Social Studies""],[""Widi K.S."", ""Special Talk for Social Studies""],[""Mr. Cloud & Mr. Sand"", ""as a voice of gay community""]]",2016,UI-Indonesia,Team:UI-Indonesia#Attributions_-_-_TEXT.html
"[[""Jiong Hong"", ""helping determine project""],[""Jiong Hong"", ""offering guidance and advice""],[""Jiong Hong"", ""allowing to use the fluorescence microscope""],[""Dong Men"", ""providing bacteria with plasmid""],[""Dan Wu"", ""offering genome of yeast and PYeScGAP plasmid""],[""Haiyan Liu"", ""help with experiments""],[""Xiuhai Wang"", ""support on lab and reagents""],[""Qian Zhang"", ""support on lab and reagents""],[""Suling Liu"", ""allowing to use micro-spectrophotometer""],[""Longping Wen"", ""advice on project""],[""Shanhui Liao"", ""offering pGAD-T7 plasmid and pGBK-T7 plasmid""],[""USTC-Software"", ""helping with image processing""],[""Juntao Yu"", ""help on new team recruitment""]]",2016,USTC,Team:USTC#Team#Acknowledgements_-_-_TEXT.html
