team,year,page,chunk
SYSU-China,2013,Team:SYSU-China#Team#Member style.js_-_-_TEXT.html,"""
Page
Discussion
View source
History
teams
Log in
 
Team:SYSU-China/Team/Member style.js
From 2013.igem.org
$(document).ready(function(){
$(""div.flash_button"").mouseenter(function(){   $(this).parent().children(""div.inner_frame"").stop();   $(this).stop();   $(this).parent().children(""div.inner_frame"").animate({width: 480},200,function(){    $(this).parent().children(""div.flash_button"").css({""background"":""url(
) no-repeat 90% 25%""});    $(this).parent().children(""div.flash_button"").animate({left:'+=3px'},10);    $(this).parent().children(""div.flash_button"").animate({left:'-=3px'},10);    $(this).parent().children(""div.flash_button"").animate({top:'+=3px'},10);    $(this).parent().children(""div.flash_button"").animate({top:'-=3px'},10);   });  });  $(""div.flash_button"").mouseout(function(){   $(this).parent().children(""div.inner_frame"").stop();   $(this).stop();    $(this).animate({left:'+=3px'},10);    $(this).animate({left:'-=3px'},10);    $(this).animate({top:'+=3px'},10);    $(this).animate({top:'-=3px'},10,function(){    $(this).css({""background"":""none""});    $(this).parent().children(""div.inner_frame"").animate({width: 0},200);    });  }); });
Retrieved from "" http://2013.igem.org/Team:SYSU-China/Team/Member_style.js ""
Recent changes
What links here
Related changes
Special pages
My preferences
Printable version
Permanent link
Privacy policy
Disclaimers"
SYSU-China,2013,Team:SYSU-China#Team#Gallery_-_-_TEXT.html,"""
Page
Discussion
View source
History
teams
Log in
 
Team:SYSU-China/Team/Gallery
From 2013.igem.org
ipsc
Lasting ever since met
Team member
Faces
Team I
Team II
2013.5.26
Assembly in BGI
Background
Reading the poster
Lecturing
Questioning
Explaining
Captain Yuchen Zhao
Handsome Haoqi
All candidates of the assembly in BGI
Mid-Autumn Festival
Lab life
Amp+ taste mooncake
Tasty
Life on holiday
Cloth
Elder Xuan
2013.9.17
Party
This is my idea
Mr. HaoQi
Cake
Unpackage the cake
Happy assembly
All the people on the party
Share the cake
Lab life II
Mr. David
Captain Sun
Captain Zhao
Captain zhao 2
2013.9.23
Visit to Hospital
On the way to hospital
Yiming Fang
Yuqing Zheng
Good friends==
I know magic
……
”I am no green hand”.” Really？”:
The floor we go
Captain Sun was explaining the project to the nurse
Communication
”I am no green hand”.” Really？”:
2013.7.04
Journey to island
On the way
Tall, rich and handsome….
Three's Company
So cute！！
Monarchess
I don’t know how to describe him…
Nymph
.....
Watch the sunrise
Pray
Lab life II
Just like a boss
A reckless waste of grain
Ruminating
Our God
Glancing back prettily
I call her “pink lady”
oh！belle！
Miao~~
Give you strength
The most handsome teacher in SYSU!
iGEM sweetheart
Do you want to drink it?
happy lovers
I don’t understand….
ah^
Our dear advisor
Working, DND!
A reckless waste of grain..again…
2013.9.15
TEDx
Contemplation
Preparation
Discussion
The place for TEDx
hands clasped
Our member prepared to speak on the stage
beauties' talk
motivational speech
Captain Sun
Cloth
2013.9.25
visit of the GILSF
Introduction for the project to the general manager
Our handsome teacher
Studying
Deep eyes and dark shadow
At ease
==
Expectation
fixed expression
introspection
A serious topic
Sun Yat-Sen University, Guangzhou, China
Address: 135# Xingang Rd.(W.), Haizhu Guangzhou, P.R.China
Retrieved from "" http://2013.igem.org/Team:SYSU-China/Team/Gallery ""
Recent changes
What links here
Related changes
Special pages
My preferences
Printable version
Permanent link
Privacy policy
Disclaimers"
SYSU-China,2013,Team:SYSU-China#Team#Member style.css_-_-_TEXT.html,"""
Page
Discussion
View source
History
teams
Log in
 
Team:SYSU-China/Team/Member style.css
From 2013.igem.org
div#overview {  border-bottom: solid 2px #000; } div#overview img {  margin: 5px;  box-shadow: 0px 0px 10px 5px #FFF; } div.out_frame {  float:left;  position:relative;  z-index: 0;
width:480px;    height:256px;
margin: 30px 16px;  box-shadow: 0px 0px 8px 2px #888888;  opacity:'0'; } div.inner_frame {  position:absolute;  z-index: 1;  right:0px;;  top: 0px;
width:1px;
height:256px;
}
div#MENGYI {           background: url(
) no-repeat;}
MENGYI .inner_frame { background: url(
) no-repeat;}
div#YUCHEN {           background: url(
) no-repeat;}
YUCHEN .inner_frame { background: url(
) no-repeat;}
div#HAOQI {           background: url(
) no-repeat;}
HAOQI .inner_frame { background: url(
) no-repeat;}
div#KAIXUAN {           background: url(
) no-repeat;}
KAIXUAN .inner_frame { background: url(
) no-repeat;}
div#DAWEI {           background: url(
) no-repeat;}
DAWEI .inner_frame { background: url(
) no-repeat;}
div#YIMING {           background: url(
) no-repeat;}
YIMING .inner_frame { background: url(
) no-repeat;}
div#YINJIE {           background: url(
) no-repeat;}
YINJIE .inner_frame { background: url(
) no-repeat;}
div#YUQING {           background: url(
) no-repeat;}
YUQING .inner_frame { background: url(
) no-repeat;}
div#CHAO {           background: url(
) no-repeat;}
CHAO .inner_frame { background: url(
) no-repeat;}
div#TIANYUAN {           background: url(
) no-repeat;}
TIANYUAN .inner_frame { background: url(
) no-repeat;}
div#ZIYI {           background: url(
) no-repeat;}
ZIYI .inner_frame { background: url(
) no-repeat;}
div#CHANGYANG {           background: url(
) no-repeat;}
CHANGYANG .inner_frame { background: url(
) no-repeat;}
div#ZONGYING {           background: url(
) no-repeat;}
ZONGYING .inner_frame { background: url(
) no-repeat;}
div#RUNWEN {           background: url(
) no-repeat;}
RUNWEN .inner_frame { background: url(
) no-repeat;}
div#MINGXUAN {           background: url(
) no-repeat;}
MINGXUAN .inner_frame { background: url(
) no-repeat;}
div#MEMBERS {           background: url(
) no-repeat;}
MEMBERS .inner_frame { background: url(
) no-repeat;}
div#SHUAI {           background: url(
) no-repeat;}
SHUAI .inner_frame { background: url(
) no-repeat;}
div#YONGJUN {           background: url(
) no-repeat;}
YONGJUN .inner_frame { background: url(
) no-repeat;}
div#JUNJIU {           background: url(
) no-repeat;}
JUNJIU .inner_frame { background: url(
) no-repeat;}
div#HUI {           background: url(
) no-repeat;}
HUI .inner_frame { background: url(
) no-repeat;}
div#XIONGLEI {           background: url(
) no-repeat;}
XIONGLEI .inner_frame { background: url(
) no-repeat;}
div.flash_button {  position:absolute;  z-index: 2;  left:0px;  width:150px;  height:256px; } .out_frame h1 {  position:absolute;  z-index: 0;
text-align:left;    font-size: 20px;    line-height:20px;    left: 162px;      font-weight:bold;
top: 15px;  width:300px;  margin:0px 0px 0px 0px ;  padding:0px 0px 0px 0px ; } .team_content h1 {  clear:both; } .out_frame span {  color:#612802;  font-family:Arial, Helvetica, sans-serif;  font-size: 14px;  line-height: 14px;  clear:both;  position:absolute;  z-index: 0;
text-align:left;    left: 162px;    font-weight:bold;
top: 9px;  width:300px;  margin:0px 0px 0px 0px ;  padding:0px 0px 0px 0px ;
} .out_frame p {  position:absolute;  z-index: 0;
left: 135px;
TOP:45PX;  margin-top: 13px;  width:335px;  margin:0px 0px 0px 0px ;  padding:0px 0px 0px 0px ;  line-height: 1.4em; }
div.team_content {  position: relative;  width: 1024px;  margin-bottom: 0px;  padding: 60px 0px; }
div.navigater {
border-top: solid 2px #000;
}
.navigater ul {  left: 0px; }
.navigater ul li {
z-index:100;  font: bold 14px/20PX helvetica;  display: inline-block;  margin: 0 20px;  padding-bottom: 18px;  position: relative;  width: 110px;  height: 32px;  background-repeat:no-repeat;  text-align:center;  cursor: pointer;  -webkit-transition: background-image 0.2s;  -moz-transition: background-image 0.2s;  -ms-transition: background-image 0.2s;  -o-transition: background-image 0.2s;  transition: background-image 0.2s;
}
Retrieved from "" http://2013.igem.org/Team:SYSU-China/Team/Member_style.css ""
Recent changes
What links here
Related changes
Special pages
My preferences
Printable version
Permanent link
Privacy policy
Disclaimers"
SYSU-China,2013,Team:SYSU-China#Team#Acknowledgements_-_-_TEXT.html,"""
Page
Discussion
View source
History
teams
Log in
 
Team:SYSU-China/Team/Acknowledgements
From 2013.igem.org
ipsc
Team/Acknowledgements
Acknowledgement
We’d like to express our deepest gratitudes towards every person and institute that helped us during this summer.
Lab supports:
Our great thanks to Stem Cell and Functional Genomics Laboratory, Cellular Microbiology and Molecular Genetics Laboratory, Key Laboratory of Gene Engineering of the Ministry of Education, the Laboratory of Hepatocarcinogenesis Molecular Mechanism, and Evolutional Genetics and Genomics Laboratory.
Our experimental space is kindly provided by Sunny’s lab, Lu YongJun’s lab, He Xiong Lei’s lab, Qu Liang Hu’s lab and Zhuang ShiMei’s lab.
Material supports:
We’d like to thank all the professors and seniors in Stem Cell and Functional Genomics Laboratory, especially Prof. Huang Junjiu, senior Jiang Shuai and Feng Xuyang, who offered us endless supports in lab spaces and materials.
We also thank a lot to Prof. Li Weiqiang and senior Lin Wanyi from Northern Campus of Sun Yat-sen University, for offering us the valuable human iPSCs and protocols.  We also thank to Prof. Yang Jin e and senior You Kai in Zhuang’s Lab, for offering us the essential protocol and materials for the technology of isolation for hepatocytes.
Great thanks also go to Doctor Xu Hui, who offered us with lentivirus vectors and other important plasmids.
We must especially thank to our instructors, Lu YongJun, He XiongLei, Huang JunJiu and Xu hui, for they provide us the help in all aspect. Without them, it is not possible to form our teams.
Besides, we’d like to thank Prof. Qiu Zilong and other Professors in Shanghai Institute of Neuronscience, for expressaging us a new type of tet-off system.
Idea & project suggestions:
We appreciate each and every piece of suggestions and advices for our project from the following people: Doctor. Xu Hui, Prof. Huang Junjiu, Prof. Lu Yongjun, Prof. Li Weiqiang, Prof. Yang Jin e, Prof. Zhao Yong, Prof. Kuang Dongming, Prof. Qing Xiaofeng, senior Jiang Shuai, Lin Wanyi, Feng Xuyang, You Kai, Gong Jiao, Wang li, Ye Chang and Chen Dongjing.
Fund supports:
Our project is mainly supported by School of Life Sciences, Sun Yat-sen University. O(∩_∩)O~
Special:
We must especially thank to our instructors, Lu Yongjun, He Xionglei, Huang Junjiu and Xu Hui, without whom, it is not possible to form our teams.
Finally, we would like to thank to our super advisor, Jiang Shuai. He provided us most of the detailed and useful suggestion on experiment design, and helped us overcome several hard obstacles. Without his professional knowledge and highly experimental skills about iPS, the experiments we did in mouse iPS and human iPS would be impossible. He made our idea more clear and beautiful.
Sun Yat-Sen University, Guangzhou, China
Address: 135# Xingang Rd.(W.), Haizhu Guangzhou, P.R.China
Retrieved from "" http://2013.igem.org/Team:SYSU-China/Team/Acknowledgements ""
Recent changes
What links here
Related changes
Special pages
My preferences
Printable version
Permanent link
Privacy policy
Disclaimers"
SYSU-China,2013,Team:SYSU-China#Team#Gallery 1_-_-_TEXT.html,"""
Page
Discussion
View source
History
teams
Log in
 
Team:SYSU-China/Team/Gallery 1
From 2013.igem.org
Portfolio Image Navigation with jQuery
ipsc
ipsc
« Previous Demo: Expanding Fullscreen Grid Portfolio Images by Angelo González back to the Codrops post
Portfolio Image Navigation
Up Down Previous Next
¬¬
Sun Yat-Sen University, Guangzhou, China
Address: 135# Xingang Rd.(W.), Haizhu Guangzhou, P.R.China
Retrieved from "" http://2013.igem.org/Team:SYSU-China/Team/Gallery_1 ""
Recent changes
What links here
Related changes
Special pages
My preferences
Printable version
Permanent link
Privacy policy
Disclaimers"
SYSU-China,2013,Team:SYSU-China#Team#Attribution_-_-_TEXT.html,"""
Page
Discussion
View source
History
teams
Log in
 
Team:SYSU-China/Team/Attribution
From 2013.igem.org
ipsc
Team/Attribution
Attribution:
Molecular cloning:
Design and construction of plasmids of tTA and rtTA: He Dawei, Fang Yiming
Design and construction of plasmids of TRE element: Chen Haoqi, Luo Yingjie
Design and construction of plasmids of target: Chen Haoqi
Design and construction of plasmids of suicide gene: Chen Haoqi, He DaWei, Fang Yiming, Luo YingJie
Standardization: Fang Yiming
Helpers: Zhang Mingxuan, Ji Changyang, Sun Mengyi
Cell culturing:
Transfection and some quantitative measurement of iPS cells, Hep G2 and Hepatocytes: Zhao Yuchen
Transfection of bosc to test circuit dynamics: Lin Kaixuan
Reprogramming MEF into iPSCs: Jiang Shuai
Helper: Yao Runwen
Mathematical work:
Modeling: Xie Tianyuan, Yang Ziyi
Data analysis: Yang Ziyi, Xie Tianyuan
Art design:
Fang Chao, Zheng Yuqing, Ji Changyang
Fund and logistics:
Yang Zongying
Human practice:
All people in this team, including Zhao Xiaoyu, Zeng Jianhua, Xie Yanwen, Tangwei, Li Luyao, Wang Xizi
Advisor in all aspect about experiment: Jiang Shuai
Sun Yat-Sen University, Guangzhou, China
Address: 135# Xingang Rd.(W.), Haizhu Guangzhou, P.R.China
Retrieved from "" http://2013.igem.org/Team:SYSU-China/Team/Attribution ""
Recent changes
What links here
Related changes
Special pages
My preferences
Printable version
Permanent link
Privacy policy
Disclaimers"
SYSU-China,2013,Team:SYSU-China#Team#Member_-_-_TEXT.html,"""
Page
Discussion
View source
History
teams
Log in
 
Team:SYSU-China/Team/Member
From 2013.igem.org
ipsc
Team 2013 SYSU-CHINA is composed of 15 young members, all senior students from biology, biochemistry and mathematical science at Sun Yat-sen University. Forming on October 2012, this team has created the device called iPSCs Safeguard and partly tested it, and did several human practices.  A group of greenhands as we are, we cherish each mistake we've made, enjoy every moment we've spent together, and deeply appreciate every friend who has ever helped us!
Team Members
Sun Mengyi
He is the leader of the team. He played an important role in purposing the idea this year, and did some chores to help the designers of molecular experimental work. A crazy nerd for science as he is, he reads a lot of books in different fields. His countless interesting stories about hundreds of scientists really broadened our horizons.
Zhao Yuchen
She is another leader of the team. She played an important role in perfecting this idea, and did most of our cell stable transfections in several cell lines, including iPS cells, Hep G2 cells, and hepatocytes. Besides the experiments, quarreling with Mengyi about the ideas and experiments and everything is another work she did everyday.
Chen Haoqi
He is the designer of most parts involving miRNA-122 and TRE elements. He did a lot of quantative work such as qRT-PCR and western blot. He also helped Yiming to accomplish the biobrick construction. Nice and gentle, he is absolutely the positive buffer of the team member relationship.
Lin Kaixuan
She did most of the transient infection experiments in cells, she tested each of our elements and got great data for modeling. Making a important contribution in designing the idea, she is also the professional writer of scientific articles, making our idea more clear and rigorous. she has burned a lot of midnight oil this summer for this project.
He Dawei
He is the designer of the tet system parts involving EF-1alpha , tTA and rtTA. He played an important role in discussion and designing of the idea this year. He also helped YiMing to accomplish the construction of biobricks. He is so shy that we never succeeded in catching a photo snapshot when he was looking at the camera.
Fang YiMing
He took part in constructing the part involving EF-1alpha, tTA and rtTA. He did the construction of biobrick. As the leader in Debate Team for more than three years, he is the trump card of our presentation.
Luo YingJie
She constructed some circuits involving TRE response element, and got important material for teams, like the plasmid involving TRE 3G. She had been actively involved in discussion about the idea.
Zheng Yuqing
She was the creator of most of the pictures, cartoon, flash and Powerpoint in this team. She magically turned our logo, wiki , poster, presentation, team shirt into fantastic arts. She even kept drawing in the hospital, with her right hand, while her left hand was given an injection for her temperature as high as 39.4 degrees Celsius.
Fang Chao
He is our super boss for wiki on-line construction, poster design, logo design and badge design. All the beautiful team photos are taken by him. He is a lovely guy with a strong sense of humor. Watching him cooperating with Yuqing is one of most interesting thing in this world. Thank him for those delicious food he shared with us in those days.
Xie Tianyuan
She is a member from school of mathematical science and responsible for the modeling work. She is a hardworking and rigorous guy who builded the model of our project, providing us with a different view of science.
Yang Ziyi
Another member from shcool of mathematical science, he is a pretty shy and smart boy. Not mastering much knowledge about biology before, he quickly catched up with our design and finally offered us with a model which was totally beyond our expectation.
Ji Changyang
He made a huge contribution for idea discussion. He helped the teams in every aspect, including the design of wiki, the molecular works, and the logistics. He is also an activator of brainstorming. For many times, his warm temper eased the conflicts in the team discussing about ideas.
Yang Zongying
He is the steward of the team, solving the problems about fund and logistics. It is he who made us do our work without worrying about the other complicated but necessary things. He is absolutely the standard of ""tall, rich and handsome"".
Yao Runwen
He is a reliable assistant of cell work. He provided us with the most important paper that triggered others in the team to come up with the idea. Without his help, the isolation and primary culture of hepatocytes would hardly succeed. He will play an important role in next year’s competition. Besides, his outrageous high GPA is absolutely an positive energy for the whole team=.=.
Zhang Mingxuan
She is a reliable assistant of molecular cloning. She gave us constructive advices when we were facing problems. At spare time her hobby was laughing at our leader Mengyi, which became the funny drama for the rest of us. : ) She will play an important role in next year's competition.
Zeng Jianhua, Xie Yanwen, Tang Wei,
Zhao Xiaoyu ,Li  Luyao
They actively engaged in the discussion and brainstorming, and helped us a lot in Human Practice. They will also be the strong power of SYSU-iGEM next year.
Advisor
Jiang Shuai
He is our super advisor of the team. He provided us with firmly technical support about our experiment design. It is he who always couraged and helped us to overcome most of obstacles we've met in project. Without his professional knowledge and highly experimental skills about iPS, the experiments we did in mouse iPS and human iPS would be nothing but impossible. He made our idea more clear and beautiful.
Instructor
Lu Yongjun
He is one of the dean of School of Life Sciences. Our super boss. Our super funds supporter. :) He loves his students as his own children and makes SYSU-iGEM team become normalized. He's face, which is so similiar with Yamanaka's, also gave us a inspiration spark of our project idea this year: iPSC Safeguard. (Just kidding :D
Huang Junjiu
He is a young professor in Stem Cell and Functional Genomics Laboratory in Sun Yat-sen University. He offered us with most of the experimental spaces, equipment and materials. He also gave us a lot suggestions on our idea. Thank him for standing with his office in a total mess for such a long time because of us.
Xu Hui
He is both a young professor and a pre-father who provided us with a lot of experimental suggestions and materials such as Hep G2 cell lines and some essential plasmids. Due to his abundant knowledge of miRNA mechanism and molecular cloning, he gave us the most important suggest in constructing our circuit. Besides, it's very much likely that the day when we are in Hong Kong will be the day he finally turns into a happy father.
He Xionglei
A lovely and young professor of character. Always adored by us students for his special ideas, he added some creativity and great foresight to this team. His wonderful speech in our human practice talk gave everybody a deep impression.
Sun Yat-Sen University, Guangzhou, China
Address: 135# Xingang Rd.(W.), Haizhu Guangzhou, P.R.China
Retrieved from "" http://2013.igem.org/Team:SYSU-China/Team/Member ""
Recent changes
What links here
Related changes
Special pages
My preferences
Printable version
Permanent link
Privacy policy
Disclaimers"
Tsinghua-E,2013,Team:Tsinghua-E#Team_-_-_TEXT.html,"""
Page
Discussion
View source
History
teams
Log in
 
Team:Tsinghua-E/Team
From 2013.igem.org
Home
Team
Members
Outtakes
University
Laboratory
Project
Overview
Results
Film
Safety
Parts
Part1
Part2
Part3
Part4
Notebook
Journal
Protocols
Humanpractice
Overview
Synthetic biofarm
Bacteria painting
Lecture
Attributions
Members
Outtakes
University
Laboratory
Team Members of tsinghua-E
Advisor(1)
Dr. Chong ZHANG received his B.Sc. and Ph.D. in chemical engineering at Department of Chemical Engineering, Tsinghua University in 2002 and 2008, respectively. His current research projects aim at synthetic biology in the field of biochemical engineering including:
(1) Basic principles and methods of synthetic biology for the construction of novel enzymes, microbial cell factories and microbial consortia with new functions for industrial applications;
(2) The application of synthetic biology in the bio-synthesis of chiral chemicals, novel cofactor regeneration systems, bioconversion of methanol to isoprene and bioconversion of low-grade biomass to hydrogen and methane.
Instructors(2)
Weifan LIANG
Hi, I am weifan majored in biochemical engineering and it is my 3rd year in graduate study. As an instructor of the team, I guide them to finish the experiment. And now I am always deeply moved by their persistence and hard working. They have carried out experience overnight many times to accelerate progress and they well finish their division. Hoping for the great result in iGEM.
Tianmin WANG
I'm Tainmin Wang, PhD 2th year student in Tsinghua majored in metabolic engineering. Great for me to be the instructor for this passional team. We are really a team that everyone works for our goal and at the same time enjoys the fun of synthetic biology. We made a fantastic story in this summer and I hope everyone will enjoy it during the Jamboree in Hong Kong or even MIT. We are coming!
Team Members(14)
Hi, I am Yinan WU, the team leader, and I am going to be a senior student majored in chemical engineering. Owing to my experience in the bio chemical laboratory for about one year, I have some knowledge of traditional biological chemical industry. And thanks to iGEM, I know more about synthetic biology. My main work during this summer is to do the experiment. I have a hand in the structure and representation of the parts.
Hi, I am Yijun ZHANG,and I am going to be a senior student majored in life science. I'm familiar with traditional bio experiments, for I spent my junior year in a lab working on cell biology. And as a member of our iGEM team, I know more about synthetic biology. During experiments, I was always surprised by the interesting results. I really enioy the procedure of genetically engineering our E.coli to achieve amazing function. Hope our creation will also amaze you all!
Hi, I am Mingyuan DU majored in chemical engineering and I am going to have my 3rd year in Tsinghua University. I am the main supervisor of our cute little story about the microorganism --- including the play, the characters, the designing and finally the video. After the whole process, I picked up my confidence and was finally able to speak out loud that I am a capable person who enjoys challenges and difficulties.
I'm Zijian GUO and I'm major in Fundamental Science of Chemistry and Biology. Now it's my final year of my bachelor degree. Everything related to biology and chemistry and their interdisciplinary turns me on and I want to be a scientist in the next 10 years. After that, I'm not sure. Maybe running a café? Cooking is just another version of experiment, isn't it? For this IGEM project, I focus more on the parts design and experiment. It is nice to have such a friendly team to work in. And the exploring during the project is as fascinating as you can expect. I hope that our story could catch your attention.
I am Shude LIU from Tsinghua University, institute of chemical engineering. I feel very lucky to be a part of our IGEM team---THU-E, which focuses on the in vivo evolution for microbial cell factory. I used to think that Darwin’s theory of evolution just happen naturally without the interference of human being. But through our project, I realized that the process can actually be accurately designed and controlled by us, providing a promising way to evolve overproduction microbe. And I strongly believe that one day we can make the process of artificial evolution to be continuous, making it more accurate and controllable.
Hi! I’m Tianhui MA, a senior-to-be student majored in chemical engineering while minored in economy. Joining our iGEM team has been one of the most correct choices I have made in college since from here I’ve got the real feeling of being a part of a team and the understanding of the concept of cooperation as well as competition. As a novice, the primary part I am in charge with is the designing and actualizing of our wiki. Sharing ideas with my coworkers is like watching a firework show --- the infinite sparkles of innovations.
I am Beiduo RAO majored in chemical engineering and I am supposed to have my last year in Tsinghua University as an undergraduate students. I applied for this iGEM in an attempt to broaden knowledge of not only theoretical but also practical Biochemistry to which I have a plan to devote in the future. I always enjoy the happy time in the lab doing experiments. It makes me feel proud of myself, especially in terms of operational ability, and figure out a new definition of myself in the harmony of this team.
Hi! I’m Hao SUN and I am going to be a sophomore once more time in the coming new semester. Please hang on a second if you were considering me as a bad student with poor grades. Things became both complicated and simple after I joined our iGEM team. Though majored in ChemE, I am the leader of the programming part. As confused as I’ve got with the larger and larger gap between my status quo --- a student majored in chemical engineering --- and my real talent and interest --- computer and programming, my dream hiding in the bottom of my heart is becoming clearer and clearer and finally up to the surface. I changed my major to computer science and thanks to iGEM, I find me the true self this time.
Hi, I’m Hewei TANG a senior student majored in Chemical Engineering. I enjoy the whole procedure of taking part in this awesome IGEM team and working with my fellow teammates. Taking in charge of Human Practice, I find a brand new perspective to appreciate synthetic biology and what it can do for our life. I hope that synthetic biology can be a widely accepted concept one day and that everybody can know how it will make a difference.
Hi, here is Han WANG, a junior student majored in chemical engineering. Tasks in our iGEM team are strenuous and at the same time challenging and enjoyable. As a sophomore last year, I had not tried doing a research, and was entirely confused with the sophisticated equipments in our lab at first. It is really fascinating to take a comparison between the past me and the person I am now. Though still frustrated with not-so-ideal results, I am skilled with the operation in our lab and surrounded by the passion about the competition and biochemistry much stronger when I decided to join the team.
Hi, I’m Yifan WEI and I am going to be a 3rd year student majored in Biology next semester. To fight in our team is a great glory to me. Maybe I can be called “Main Tank” in our lab work. I am the one who has been working in the lab for the longest time in our team and the one who obtained the most techniques in our team to aid the process of the experiment. I made my progress and was able to control the experiment independently. In the later period, I was even in charge of the characterization of the part “Bitter Pressure” without other teammates’ help.
Hi, here is Zhenlin ZHAO, I am primarily in charge of human practice. Games and Biochemistry are two of my favorite things in, probably, my whole life. In the middle of a discussion with the team, an idea struck me that computer game themed synthesis biology might be a perfect marriage between them and an efficient way to publicize the idea of iGEM. And then there born our iGEM game for human practice. Along the process of making this game, I have found not only so many interesting ideas and astonishing achievements of the iGEM precursors but also my passion in biochemistry.
Hi, I’m Pengji ZHOU and I am in my 3rd year of studying chemical engineering. What fascinate me most is the boundless possibilities existing in genetic engineering and how iGEM make it possible to gather numerous brilliant ideas all over the world. That is the main reason for my initially applying the team. But soon, I have found that our team is much more than that: the cooperation and encouragement is what keeps me and us holding on to our ultimate goal.
Hi, I am Wenming ZHU majored in chemical engineering. I am going to enjoy my 3rd year in Tshinghua University and how lucky I am to get the chance of being a team member in iGEM! Just like how I devote my passion into sports, I love the feel of challenge and achievement along the process of preparing for the final competition. No matter the experiments, the designing of our loge and T-shirts or solving technical problem concerning our wiki, I am willing and capable to nail them as long as my passion do not extinguish. Thanks to iGEM, never did I have the strong and real feeling of being alive as youth!
Retrieved from "" http://2013.igem.org/Team:Tsinghua-E/Team ""
Recent changes
What links here
Related changes
Special pages
My preferences
Printable version
Permanent link
Privacy policy
Disclaimers"
Tsinghua-E,2013,Team:Tsinghua-E#Attributions_-_-_TEXT.html,"""
Page
Discussion
View source
History
teams
Log in
 
Team:Tsinghua-E/Attributions
From 2013.igem.org
Home
Team
Members
Outtakes
University
Laboratory
Project
Overview
Results
Film
Safety
Parts
Part1
Part2
Part3
Part4
Notebook
Journal
Protocols
Humanpractice
Overview
Synthetic biofarm
Bacteria painting
Lecture
Attributions
Acknowledgement
FANG Mingyue, a PhD student majored in Biochemical engineering，taught us students how to design and construct tryptophan sensor and producer.To see that the tryptophan production of the strain really increased after evolution,she felt excited!
Xiang ZHENG，a PhD student majored in Biochemical engineering,taught us how to design and construct tryptophan sensor and producer.As a researcher, he treats experimental work very seriously, which impressed us
Tianyi YOU, a student from the department of Visual Communication, Tsinghua University. In the iGEM competition, He helped us with the designing of the images of the characters of the bacteria. Along the process of communicating with the team members, he once said that he had not only learned some scientific knowledge but also got to know the life of researchers, all of which cannot be learned elsewhere.
SU Hang,is a junior in the Academy of Art and Design in Tsinghua majored in Information and Art. She said that it was really a great honor to have this opportunity for joining this energetic team. Her attribution to our team concerns the website visual design. In order to convey the theme of the site better, she helped us choose the lovely style to explain what we do.
Wei Zhenlong majored in environmental engineering ,give us some advice on Wiki Construction and coding css. He have been studying in our lab for two months, and he is in love with the Internet and devote himself into the Content Management System. He said: ‘I am very honored to contribute to this team, I believe they will get great result in iGEM!’
Retrieved from "" http://2013.igem.org/Team:Tsinghua-E/Attributions ""
Recent changes
What links here
Related changes
Special pages
My preferences
Printable version
Permanent link
Privacy policy
Disclaimers"
Tsinghua-E,2013,Team:Tsinghua-E#Team#Outtakes_-_-_TEXT.html,"""
Page
Discussion
View source
History
teams
Log in
 
Team:Tsinghua-E/Team/Outtakes
From 2013.igem.org
Home
Team
Members
Outtakes
University
Laboratory
Project
Overview
Results
Film
Safety
Parts
Part1
Part2
Part3
Part4
Notebook
Journal
Protocols
Humanpractice
Overview
Synthetic biofarm
Bacteria painting
Lecture
Attributions
Members
Outtakes
University
Laboratory
Outtakes
Contents
1 When we do experiments until midnight
2 OH, Man! That's too much to deal with!
3 But never mind, cause in our team, there are 17 well-evoluted supermen or superwomen!
4 and our supermen are so active...
5 iGEM, we are coming!!
When we do experiments until midnight
So hungry!!
OH, Man! That's too much to deal with!
But never mind, cause in our team, there are 17 well-evoluted supermen or superwomen!
and our supermen are so active...
iGEM, we are coming!!
Retrieved from "" http://2013.igem.org/Team:Tsinghua-E/Team/Outtakes ""
Recent changes
What links here
Related changes
Special pages
My preferences
Printable version
Permanent link
Privacy policy
Disclaimers"
