team,year,page,chunk
iHKU,2008,Team:iHKU#team#liuchenli_-_-_TEXT.html,"""
Page
Discussion
View source
History
teams
Log in
 
Team:iHKU/team/liuchenli
From 2008.igem.org
 
The University of Hong Kong | Li Ka Shing Faculty of Medicine
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
       
 
Team Introduction
Founded in the  winter of 2007, Hong Kong, the iHKU team has  been enjoying its adventure in the world of synthetic biology in the past 10  months. Though we iHKU members come together with different backgrounds, it  never becomes a problem for us to concentrate and contribute to our project.  Instead, we overcame uncountable difficulties we have encountered with the help  of our knowledge from different fields. As we know that the only way to build a  successful synthetic biology project is to try it out, great effort has been  made to serve the very purpose. With great passion and creativity, we are  confident to deliver the most brilliant project this year.
 
 
 
 
Student Members
 
 
Jie Liu ( Biology )
Carlos Chau (Bioinformatics)
Xuefei Li (Physics)
Xinran Li (Biology)
Da Ma ( Eye Institute )
Lu Xiang (Bioinformatics)
Hui Zhi (Biology)
Yanbo Zhang (Bioinformatics)
Jin Liang ( Physics )
 
Instructors
Advisors
Jiandong Huang
Chenli Liu (Biochemistry)
Guanhua Chen
Xiongfei FU (Physics)
Terry Hwa
Lei Shi (Biochemistry)
 
XiaoJing Ren (Chemistry)
 
 
Team collaboration
1.      04/10/2008 Visit HKUST and joint-group meeting with HKUSTer
2.      06/10/2008 Help HKUSTer to extract one Biobrick part (pAraC-BAD(part BBa_I0500)
3.      09/10/2008 Joint-group meeting with HKUSTers and Tsinghua (see photo)
 
 
 
 
 
 
Retrieved from "" http://2008.igem.org/Team:iHKU/team/liuchenli ""
Recent changes
What links here
Related changes
Special pages
My preferences
Printable version
Permanent link
Privacy policy
Disclaimers"
iHKU,2008,Team:iHKU#team#renxiaojin_-_-_TEXT.html,"""
Page
Discussion
View source
History
teams
Log in
 
Team:iHKU/team/renxiaojin
From 2008.igem.org
 
The University of Hong Kong | Li Ka Shing Faculty of Medicine
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
       
 
Team Introduction
Founded in the  winter of 2007, Hong Kong, the iHKU team has  been enjoying its adventure in the world of synthetic biology in the past 10  months. Though we iHKU members come together with different backgrounds, it  never becomes a problem for us to concentrate and contribute to our project.  Instead, we overcame uncountable difficulties we have encountered with the help  of our knowledge from different fields. As we know that the only way to build a  successful synthetic biology project is to try it out, great effort has been  made to serve the very purpose. With great passion and creativity, we are  confident to deliver the most brilliant project this year.
 
 
 
 
Student Members
 
 
Jie Liu ( Biology )
Carlos Chau (Bioinformatics)
Xuefei Li (Physics)
Xinran Li (Biology)
Da Ma ( Eye Institute )
Lu Xiang (Bioinformatics)
Hui Zhi (Biology)
Yanbo Zhang (Bioinformatics)
Jin Liang ( Physics )
 
Instructors
Advisors
Jiandong Huang
Chenli Liu (Biochemistry)
Guanhua Chen
Xiongfei FU (Physics)
Terry Hwa
Lei Shi (Biochemistry)
 
XiaoJing Ren (Chemistry)
 
 
Team collaboration
1.      04/10/2008 Visit HKUST and joint-group meeting with HKUSTer
2.      06/10/2008 Help HKUSTer to extract one Biobrick part (pAraC-BAD(part BBa_I0500)
3.      09/10/2008 Joint-group meeting with HKUSTers and Tsinghua (see photo)
 
 
 
 
 
 
Retrieved from "" http://2008.igem.org/Team:iHKU/team/renxiaojin ""
Recent changes
What links here
Related changes
Special pages
My preferences
Printable version
Permanent link
Privacy policy
Disclaimers"
iHKU,2008,Team:iHKU#team#lixuefei_-_-_TEXT.html,"""
Page
Discussion
View source
History
teams
Log in
 
Team:iHKU/team/lixuefei
From 2008.igem.org
 
The University of Hong Kong | Li Ka Shing Faculty of Medicine
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
       
 
Team Introduction
Founded in the  winter of 2007, Hong Kong, the iHKU team has  been enjoying its adventure in the world of synthetic biology in the past 10  months. Though we iHKU members come together with different backgrounds, it  never becomes a problem for us to concentrate and contribute to our project.  Instead, we overcame uncountable difficulties we have encountered with the help  of our knowledge from different fields. As we know that the only way to build a  successful synthetic biology project is to try it out, great effort has been  made to serve the very purpose. With great passion and creativity, we are  confident to deliver the most brilliant project this year.
 
 
 
 
Student Members
 
 
Jie Liu ( Biology )
Carlos Chau (Bioinformatics)
Xuefei Li (Physics)
Xinran Li (Biology)
Da Ma ( Eye Institute )
Lu Xiang (Bioinformatics)
Hui Zhi (Biology)
Yanbo Zhang (Bioinformatics)
Jin Liang ( Physics )
 
Instructors
Advisors
Jiandong Huang
Chenli Liu (Biochemistry)
Guanhua Chen
Xiongfei FU (Physics)
Terry Hwa
Lei Shi (Biochemistry)
 
XiaoJing Ren (Chemistry)
 
 
Team collaboration
1.      04/10/2008 Visit HKUST and joint-group meeting with HKUSTer
2.      06/10/2008 Help HKUSTer to extract one Biobrick part (pAraC-BAD(part BBa_I0500)
3.      09/10/2008 Joint-group meeting with HKUSTers and Tsinghua (see photo)
 
 
 
 
 
 
Retrieved from "" http://2008.igem.org/Team:iHKU/team/lixuefei ""
Recent changes
What links here
Related changes
Special pages
My preferences
Printable version
Permanent link
Privacy policy
Disclaimers"
iHKU,2008,Team:iHKU#team#zhihui_-_-_TEXT.html,"""
Page
Discussion
View source
History
teams
Log in
 
Team:iHKU/team/zhihui
From 2008.igem.org
 
The University of Hong Kong | Li Ka Shing Faculty of Medicine
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
       
 
Team Introduction
Founded in the  winter of 2007, Hong Kong, the iHKU team has  been enjoying its adventure in the world of synthetic biology in the past 10  months. Though we iHKU members come together with different backgrounds, it  never becomes a problem for us to concentrate and contribute to our project.  Instead, we overcame uncountable difficulties we have encountered with the help  of our knowledge from different fields. As we know that the only way to build a  successful synthetic biology project is to try it out, great effort has been  made to serve the very purpose. With great passion and creativity, we are  confident to deliver the most brilliant project this year.
 
 
 
 
Student Members
 
 
Jie Liu ( Biology )
Carlos Chau (Bioinformatics)
Xuefei Li (Physics)
Xinran Li (Biology)
Da Ma ( Eye Institute )
Lu Xiang (Bioinformatics)
Hui Zhi (Biology)
Yanbo Zhang (Bioinformatics)
Jin Liang ( Physics )
 
Instructors
Advisors
Jiandong Huang
Chenli Liu (Biochemistry)
Guanhua Chen
Xiongfei FU (Physics)
Terry Hwa
Lei Shi (Biochemistry)
 
XiaoJing Ren (Chemistry)
 
 
Team collaboration
1.      04/10/2008 Visit HKUST and joint-group meeting with HKUSTer
2.      06/10/2008 Help HKUSTer to extract one Biobrick part (pAraC-BAD(part BBa_I0500)
3.      09/10/2008 Joint-group meeting with HKUSTers and Tsinghua (see photo)
 
 
 
 
 
 
Retrieved from "" http://2008.igem.org/Team:iHKU/team/zhihui ""
Recent changes
What links here
Related changes
Special pages
My preferences
Printable version
Permanent link
Privacy policy
Disclaimers"
iHKU,2008,Team:iHKU#team_-_-_TEXT.html,"""
Page
Discussion
View source
History
teams
Log in
 
Team:iHKU/team
From 2008.igem.org
 
The University of Hong Kong | Li Ka Shing Faculty of Medicine
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
       
 
Team Introduction
Founded in the  winter of 2007, Hong Kong, the iHKU team has  been enjoying its adventure in the world of synthetic biology in the past 10  months. Though we iHKU members come together with different backgrounds, it  never becomes a problem for us to concentrate and contribute to our project.  Instead, we overcame uncountable difficulties we have encountered with the help  of our knowledge from different fields. As we know that the only way to build a  successful synthetic biology project is to try it out, great effort has been  made to serve the very purpose. With great passion and creativity, we are  confident to deliver the most brilliant project this year.
 
 
 
 
Student Members
 
 
Jie Liu ( Biology )
Carlos Chau (Bioinformatics)
Xuefei Li (Physics)
Xinran Li (Biology)
Da Ma ( Eye Institute )
Lu Xiang (Bioinformatics)
Hui Zhi (Biology)
Yanbo Zhang (Bioinformatics)
Jin Liang ( Physics )
 
Instructors
Advisors
Jiandong Huang
Chenli Liu (Biochemistry)
Guanhua Chen
Xiongfei FU (Physics)
Terry Hwa
Lei Shi (Biochemistry)
 
XiaoJing Ren (Chemistry)
 
 
Team collaboration
1.      04/10/2008 Visit HKUST and joint-group meeting with HKUSTer
2.      06/10/2008 Help HKUSTer to extract one Biobrick part (pAraC-BAD(part BBa_I0500)
3.      09/10/2008 Joint-group meeting with HKUSTers and Tsinghua (see photo)
 
 
 
 
 
 
Retrieved from "" http://2008.igem.org/Team:iHKU/team ""
Recent changes
What links here
Related changes
Special pages
My preferences
Printable version
Permanent link
Privacy policy
Disclaimers"
iHKU,2008,Team:iHKU#team#liujie_-_-_TEXT.html,"""
Page
Discussion
View source
History
teams
Log in
 
Team:iHKU/team/liujie
From 2008.igem.org
 
The University of Hong Kong | Li Ka Shing Faculty of Medicine
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
       
 
Team Introduction
Founded in the  winter of 2007, Hong Kong, the iHKU team has  been enjoying its adventure in the world of synthetic biology in the past 10  months. Though we iHKU members come together with different backgrounds, it  never becomes a problem for us to concentrate and contribute to our project.  Instead, we overcame uncountable difficulties we have encountered with the help  of our knowledge from different fields. As we know that the only way to build a  successful synthetic biology project is to try it out, great effort has been  made to serve the very purpose. With great passion and creativity, we are  confident to deliver the most brilliant project this year.
 
 
 
 
Student Members
 
 
Jie Liu ( Biology )
Carlos Chau (Bioinformatics)
Xuefei Li (Physics)
Xinran Li (Biology)
Da Ma ( Eye Institute )
Lu Xiang (Bioinformatics)
Hui Zhi (Biology)
Yanbo Zhang (Bioinformatics)
Jin Liang ( Physics )
 
Instructors
Advisors
Jiandong Huang
Chenli Liu (Biochemistry)
Guanhua Chen
Xiongfei FU (Physics)
Terry Hwa
Lei Shi (Biochemistry)
 
XiaoJing Ren (Chemistry)
 
 
Team collaboration
1.      04/10/2008 Visit HKUST and joint-group meeting with HKUSTer
2.      06/10/2008 Help HKUSTer to extract one Biobrick part (pAraC-BAD(part BBa_I0500)
3.      09/10/2008 Joint-group meeting with HKUSTers and Tsinghua (see photo)
 
 
 
 
 
 
Retrieved from "" http://2008.igem.org/Team:iHKU/team/liujie ""
Recent changes
What links here
Related changes
Special pages
My preferences
Printable version
Permanent link
Privacy policy
Disclaimers"
iHKU,2008,Team:iHKU#team#zhangyanbo_-_-_TEXT.html,"""
Page
Discussion
View source
History
teams
Log in
 
Team:iHKU/team/zhangyanbo
From 2008.igem.org
 
The University of Hong Kong | Li Ka Shing Faculty of Medicine
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
       
 
Team Introduction
Founded in the  winter of 2007, Hong Kong, the iHKU team has  been enjoying its adventure in the world of synthetic biology in the past 10  months. Though we iHKU members come together with different backgrounds, it  never becomes a problem for us to concentrate and contribute to our project.  Instead, we overcame uncountable difficulties we have encountered with the help  of our knowledge from different fields. As we know that the only way to build a  successful synthetic biology project is to try it out, great effort has been  made to serve the very purpose. With great passion and creativity, we are  confident to deliver the most brilliant project this year.
 
 
 
 
Student Members
 
 
Jie Liu ( Biology )
Carlos Chau (Bioinformatics)
Xuefei Li (Physics)
Xinran Li (Biology)
Da Ma ( Eye Institute )
Lu Xiang (Bioinformatics)
Hui Zhi (Biology)
Yanbo Zhang (Bioinformatics)
Jin Liang ( Physics )
 
Instructors
Advisors
Jiandong Huang
Chenli Liu (Biochemistry)
Guanhua Chen
Xiongfei FU (Physics)
Terry Hwa
Lei Shi (Biochemistry)
 
XiaoJing Ren (Chemistry)
 
 
Team collaboration
1.      04/10/2008 Visit HKUST and joint-group meeting with HKUSTer
2.      06/10/2008 Help HKUSTer to extract one Biobrick part (pAraC-BAD(part BBa_I0500)
3.      09/10/2008 Joint-group meeting with HKUSTers and Tsinghua (see photo)
 
 
 
 
 
 
Retrieved from "" http://2008.igem.org/Team:iHKU/team/zhangyanbo ""
Recent changes
What links here
Related changes
Special pages
My preferences
Printable version
Permanent link
Privacy policy
Disclaimers"
iHKU,2008,Team:iHKU#team#carloschau_-_-_TEXT.html,"""
Page
Discussion
View source
History
teams
Log in
 
Team:iHKU/team/carloschau
From 2008.igem.org
 
The University of Hong Kong | Li Ka Shing Faculty of Medicine
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
       
 
Team Introduction
Founded in the  winter of 2007, Hong Kong, the iHKU team has  been enjoying its adventure in the world of synthetic biology in the past 10  months. Though we iHKU members come together with different backgrounds, it  never becomes a problem for us to concentrate and contribute to our project.  Instead, we overcame uncountable difficulties we have encountered with the help  of our knowledge from different fields. As we know that the only way to build a  successful synthetic biology project is to try it out, great effort has been  made to serve the very purpose. With great passion and creativity, we are  confident to deliver the most brilliant project this year.
 
 
 
 
Student Members
 
 
Jie Liu ( Biology )
Carlos Chau (Bioinformatics)
Xuefei Li (Physics)
Xinran Li (Biology)
Da Ma ( Eye Institute )
Lu Xiang (Bioinformatics)
Hui Zhi (Biology)
Yanbo Zhang (Bioinformatics)
Jin Liang ( Physics )
 
Instructors
Advisors
Jiandong Huang
Chenli Liu (Biochemistry)
Guanhua Chen
Xiongfei FU (Physics)
Terry Hwa
Lei Shi (Biochemistry)
 
XiaoJing Ren (Chemistry)
 
 
Team collaboration
1.      04/10/2008 Visit HKUST and joint-group meeting with HKUSTer
2.      06/10/2008 Help HKUSTer to extract one Biobrick part (pAraC-BAD(part BBa_I0500)
3.      09/10/2008 Joint-group meeting with HKUSTers and Tsinghua (see photo)
 
 
 
 
 
 
Retrieved from "" http://2008.igem.org/Team:iHKU/team/carloschau ""
Recent changes
What links here
Related changes
Special pages
My preferences
Printable version
Permanent link
Privacy policy
Disclaimers"
iHKU,2008,Team:iHKU#Team_-_-_TEXT.html,"""
Page
Discussion
View source
History
teams
Log in
 
Team:iHKU/Team
From 2008.igem.org
You can write a background of your team here.  Give us a background of your team, the members, etc.  Or tell us more about something of your choosing.
Tell us more about your project.  Give us background.  Use this is the abstract of your project.  Be descriptive but concise (1-2 paragraphs)
Your team picture
Team Example 2
Home
The Team
The Project
Parts
Modeling
Notebook
Fun & Multimedia
Who we are
Advisors:
Advisor 1: Dr. Jian-Dong HUANG
B.S. (Fudan), Ph.D. (UCLA), Associate Professor
Department of Biochemistry, Faculty of Medicine, The University of Hong Kong
Email: jdhuang@hkucc.hku.hk
Advisor 2: Prof. Guanhua CHEN
BSc (Fudan),  PhD (Caltech), Professor
Department of Chemistry, Faculty of Science,  The University of Hong Kong
Email: ghc@everest.hku.hk
Advisor 3:     [Prof. Terry Hwa]
BSc (Stanford),  PhD (MIT),
Professor, Department of Physics, USCD
Distinguished Visiting Professor, The University of Hong Kong
Email: hwa@physics.ucsd.edu
Grad Student 1: Our leader Mr. Chenli LIU
BSc, MSc, PhD Candidate
Department of Biochemistry, Faculty of Medicine, The University of Hong Kong
Email: chenli@hkusua.hku.hk
Grad Student 2: Mr. Da MA
BEng (HKU), MPhil Candidate
Eye Institute, Faculty of Medicine, The University of Hong Kong
Email: dancebean@gmail.com
Grad Student 3:     Miss. Xiaojing REN
BSc(Peking), PhD candidate
Department of Chemistry, Faculty of Science,  The University of Hong Kong
Email:
Undergrads:
Student 1: Jessica
Student 2: Peter Math nerd
Student 3: Carlos.C Is going to save the world
Student 4: Roy Loves iGEM
Student 5: Carlos.X
Student 6: Jin
Student 7: Yanbo
Team member 2
Team member 3
Team member 4
Team member 5
What we did
(Provide proper attribution for all work)
Where we're from
Retrieved from "" http://2008.igem.org/Team:iHKU/Team ""
Recent changes
What links here
Related changes
Special pages
My preferences
Printable version
Permanent link
Privacy policy
Disclaimers"
iHKU,2008,Team:iHKU#team#mada_-_-_TEXT.html,"""
Page
Discussion
View source
History
teams
Log in
 
Team:iHKU/team/mada
From 2008.igem.org
 
The University of Hong Kong | Li Ka Shing Faculty of Medicine
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
       
 
Team Introduction
Founded in the  winter of 2007, Hong Kong, the iHKU team has  been enjoying its adventure in the world of synthetic biology in the past 10  months. Though we iHKU members come together with different backgrounds, it  never becomes a problem for us to concentrate and contribute to our project.  Instead, we overcame uncountable difficulties we have encountered with the help  of our knowledge from different fields. As we know that the only way to build a  successful synthetic biology project is to try it out, great effort has been  made to serve the very purpose. With great passion and creativity, we are  confident to deliver the most brilliant project this year.
 
 
 
 
Student Members
 
 
Jie Liu ( Biology )
Carlos Chau (Bioinformatics)
Xuefei Li (Physics)
Xinran Li (Biology)
Da Ma ( Eye Institute )
Lu Xiang (Bioinformatics)
Hui Zhi (Biology)
Yanbo Zhang (Bioinformatics)
Jin Liang ( Physics )
 
Instructors
Advisors
Jiandong Huang
Chenli Liu (Biochemistry)
Guanhua Chen
Xiongfei FU (Physics)
Terry Hwa
Lei Shi (Biochemistry)
 
XiaoJing Ren (Chemistry)
 
 
Team collaboration
1.      04/10/2008 Visit HKUST and joint-group meeting with HKUSTer
2.      06/10/2008 Help HKUSTer to extract one Biobrick part (pAraC-BAD(part BBa_I0500)
3.      09/10/2008 Joint-group meeting with HKUSTers and Tsinghua (see photo)
 
 
 
 
 
 
Retrieved from "" http://2008.igem.org/Team:iHKU/team/mada ""
Recent changes
What links here
Related changes
Special pages
My preferences
Printable version
Permanent link
Privacy policy
Disclaimers"
iHKU,2008,Team:iHKU#team#fuxiongfei_-_-_TEXT.html,"""
Page
Discussion
View source
History
teams
Log in
 
Team:iHKU/team/fuxiongfei
From 2008.igem.org
 
The University of Hong Kong | Li Ka Shing Faculty of Medicine
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
       
 
Team Introduction
Founded in the  winter of 2007, Hong Kong, the iHKU team has  been enjoying its adventure in the world of synthetic biology in the past 10  months. Though we iHKU members come together with different backgrounds, it  never becomes a problem for us to concentrate and contribute to our project.  Instead, we overcame uncountable difficulties we have encountered with the help  of our knowledge from different fields. As we know that the only way to build a  successful synthetic biology project is to try it out, great effort has been  made to serve the very purpose. With great passion and creativity, we are  confident to deliver the most brilliant project this year.
 
 
 
 
Student Members
 
 
Jie Liu ( Biology )
Carlos Chau (Bioinformatics)
Xuefei Li (Physics)
Xinran Li (Biology)
Da Ma ( Eye Institute )
Lu Xiang (Bioinformatics)
Hui Zhi (Biology)
Yanbo Zhang (Bioinformatics)
Jin Liang ( Physics )
 
Instructors
Advisors
Jiandong Huang
Chenli Liu (Biochemistry)
Guanhua Chen
Xiongfei FU (Physics)
Terry Hwa
Lei Shi (Biochemistry)
 
XiaoJing Ren (Chemistry)
 
 
Team collaboration
1.      04/10/2008 Visit HKUST and joint-group meeting with HKUSTer
2.      06/10/2008 Help HKUSTer to extract one Biobrick part (pAraC-BAD(part BBa_I0500)
3.      09/10/2008 Joint-group meeting with HKUSTers and Tsinghua (see photo)
 
 
 
 
 
 
Retrieved from "" http://2008.igem.org/Team:iHKU/team/fuxiongfei ""
Recent changes
What links here
Related changes
Special pages
My preferences
Printable version
Permanent link
Privacy policy
Disclaimers"
iHKU,2008,Team:iHKU#team#liangjin_-_-_TEXT.html,"""
Page
Discussion
View source
History
teams
Log in
 
Team:iHKU/team/liangjin
From 2008.igem.org
 
The University of Hong Kong | Li Ka Shing Faculty of Medicine
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
       
 
Team Introduction
Founded in the  winter of 2007, Hong Kong, the iHKU team has  been enjoying its adventure in the world of synthetic biology in the past 10  months. Though we iHKU members come together with different backgrounds, it  never becomes a problem for us to concentrate and contribute to our project.  Instead, we overcame uncountable difficulties we have encountered with the help  of our knowledge from different fields. As we know that the only way to build a  successful synthetic biology project is to try it out, great effort has been  made to serve the very purpose. With great passion and creativity, we are  confident to deliver the most brilliant project this year.
 
 
 
 
Student Members
 
 
Jie Liu ( Biology )
Carlos Chau (Bioinformatics)
Xuefei Li (Physics)
Xinran Li (Biology)
Da Ma ( Eye Institute )
Lu Xiang (Bioinformatics)
Hui Zhi (Biology)
Yanbo Zhang (Bioinformatics)
Jin Liang ( Physics )
 
Instructors
Advisors
Jiandong Huang
Chenli Liu (Biochemistry)
Guanhua Chen
Xiongfei FU (Physics)
Terry Hwa
Lei Shi (Biochemistry)
 
XiaoJing Ren (Chemistry)
 
 
Team collaboration
1.      04/10/2008 Visit HKUST and joint-group meeting with HKUSTer
2.      06/10/2008 Help HKUSTer to extract one Biobrick part (pAraC-BAD(part BBa_I0500)
3.      09/10/2008 Joint-group meeting with HKUSTers and Tsinghua (see photo)
 
 
 
 
 
 
Retrieved from "" http://2008.igem.org/Team:iHKU/team/liangjin ""
Recent changes
What links here
Related changes
Special pages
My preferences
Printable version
Permanent link
Privacy policy
Disclaimers"
iHKU,2008,Team:iHKU#team#lixinran_-_-_TEXT.html,"""
Page
Discussion
View source
History
teams
Log in
 
Team:iHKU/team/lixinran
From 2008.igem.org
 
The University of Hong Kong | Li Ka Shing Faculty of Medicine
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
       
 
Team Introduction
Founded in the  winter of 2007, Hong Kong, the iHKU team has  been enjoying its adventure in the world of synthetic biology in the past 10  months. Though we iHKU members come together with different backgrounds, it  never becomes a problem for us to concentrate and contribute to our project.  Instead, we overcame uncountable difficulties we have encountered with the help  of our knowledge from different fields. As we know that the only way to build a  successful synthetic biology project is to try it out, great effort has been  made to serve the very purpose. With great passion and creativity, we are  confident to deliver the most brilliant project this year.
 
 
 
 
Student Members
 
 
Jie Liu ( Biology )
Carlos Chau (Bioinformatics)
Xuefei Li (Physics)
Xinran Li (Biology)
Da Ma ( Eye Institute )
Lu Xiang (Bioinformatics)
Hui Zhi (Biology)
Yanbo Zhang (Bioinformatics)
Jin Liang ( Physics )
 
Instructors
Advisors
Jiandong Huang
Chenli Liu (Biochemistry)
Guanhua Chen
Xiongfei FU (Physics)
Terry Hwa
Lei Shi (Biochemistry)
 
XiaoJing Ren (Chemistry)
 
 
Team collaboration
1.      04/10/2008 Visit HKUST and joint-group meeting with HKUSTer
2.      06/10/2008 Help HKUSTer to extract one Biobrick part (pAraC-BAD(part BBa_I0500)
3.      09/10/2008 Joint-group meeting with HKUSTers and Tsinghua (see photo)
 
 
 
 
 
 
Retrieved from "" http://2008.igem.org/Team:iHKU/team/lixinran ""
Recent changes
What links here
Related changes
Special pages
My preferences
Printable version
Permanent link
Privacy policy
Disclaimers"
iHKU,2008,Team:iHKU#team#xianglu_-_-_TEXT.html,"""
Page
Discussion
View source
History
teams
Log in
 
Team:iHKU/team/xianglu
From 2008.igem.org
 
The University of Hong Kong | Li Ka Shing Faculty of Medicine
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
       
 
Team Introduction
Founded in the  winter of 2007, Hong Kong, the iHKU team has  been enjoying its adventure in the world of synthetic biology in the past 10  months. Though we iHKU members come together with different backgrounds, it  never becomes a problem for us to concentrate and contribute to our project.  Instead, we overcame uncountable difficulties we have encountered with the help  of our knowledge from different fields. As we know that the only way to build a  successful synthetic biology project is to try it out, great effort has been  made to serve the very purpose. With great passion and creativity, we are  confident to deliver the most brilliant project this year.
 
 
 
 
Student Members
 
 
Jie Liu ( Biology )
Carlos Chau (Bioinformatics)
Xuefei Li (Physics)
Xinran Li (Biology)
Da Ma ( Eye Institute )
Lu Xiang (Bioinformatics)
Hui Zhi (Biology)
Yanbo Zhang (Bioinformatics)
Jin Liang ( Physics )
 
Instructors
Advisors
Jiandong Huang
Chenli Liu (Biochemistry)
Guanhua Chen
Xiongfei FU (Physics)
Terry Hwa
Lei Shi (Biochemistry)
 
XiaoJing Ren (Chemistry)
 
 
Team collaboration
1.      04/10/2008 Visit HKUST and joint-group meeting with HKUSTer
2.      06/10/2008 Help HKUSTer to extract one Biobrick part (pAraC-BAD(part BBa_I0500)
3.      09/10/2008 Joint-group meeting with HKUSTers and Tsinghua (see photo)
 
 
 
 
 
 
Retrieved from "" http://2008.igem.org/Team:iHKU/team/xianglu ""
Recent changes
What links here
Related changes
Special pages
My preferences
Printable version
Permanent link
Privacy policy
Disclaimers"
Wisconsin,2008,Team:Wisconsin#Team_-_-_TEXT.html,"""
Page
Discussion
View source
History
teams
Log in
 
Team:Wisconsin/Team
From 2008.igem.org
Home
The Team
The Project
Parts Submitted to the Registry
Modeling
Notebook
Team Wisconsin is a diverse team consisting of upper and lower class undergraduates who are working together to do something seriously cool: renewable biofuels.  With backgrounds varying from Mechanical Engineering to Biochemistry, our varied team is exploring new ways to solve old problems using synthetic biology.
We also (generally) love late night romantic trips to movies, long walks, scheming up ways to become wealthy, discussing interesting social interactions, knitting, and having fun... Obviously.
Meet the Wisconsin Team
Click on our names to view our profiles.
Andrew Braasch ... Undergraduate - Molecular biology
Charlie Burns ... Undergraduate - Biochemistry
Ben Cox ... Undergraduate - Math & Engineering
Mattias Gyllborg ... Undergrarduate - Med Micro & Immunology
Jack Ho ... Undergraduate - Biomedical engineering
Yash Jhala ... Undergraduate - Genetics
Jia Luo ... Undergraduate - Biochemistry
Sean McMaster ... Undergraduate - Math & Biochemistry
Tanner Peelen ... Undergraduate - Biochemistry
Peter Vander Velden ... Undergraduate - Undeclared
Joseph Yuen ... Undergraduate - Biomedical engineering
Meet our Advisors
Aseem Z. Ansari - Professor in Biochemistry
Franco Cerrina - Professor in Engineering
Brian F. Pfleger - Professor in Engineering
Jennifer L. Reed - Professor in Engineering
Michael Sussman - Professor in Genetics
Douglas B. Weibel - Professor in Biochemistry
Basudeb Bhattacharyya - Graduate Student in Biochemistry
Where We Are From
Team Photo
From left to right starting at top row:
Basudeb, Professor Weibel
Professor Pfleger, Andy, Sean
Tanner, Peter, Charlie
Ben, Yash, Mattias
Joe, Jia, and Jack
Retrieved from "" http://2008.igem.org/Team:Wisconsin/Team ""
Recent changes
What links here
Related changes
Special pages
My preferences
Printable version
Permanent link
Privacy policy
Disclaimers"
