team,year,page,chunk
TU_Darmstadt,2014,Team:TU Darmstadt#Team#Sponsors_-_-_TEXT.html,"""
Page
Discussion
View source
History
teams
Log in
 
Team:TU Darmstadt/Team/Sponsors
From 2014.igem.org
Home
Home
Project
Results
Policy & Practices
Achievements
Notebook
Team
Gallery
Sitemap
Contact
‹
›
‹
›
‹
›
‹
›
‹
›
‹
›
Our Biobricks
Look at our bricks!
eANS
Check out the best protein engineering model!
The People
See the people behind the project!
iGEM TUD
Sitemap
Team
Kontakt
Sponsoren
Home
Project
Results
Policy & Practices
Achievements
Notebook
Team
Members
Acknowledgements
Sponsors
Gallery
Sponsors
Platin Level Sponsors
Gold Level Sponsors
Silver Level Sponsors
Bronze Level Sponsors
Retrieved from "" http://2014.igem.org/Team:TU_Darmstadt/Team/Sponsors ""
Recent changes
What links here
Related changes
Special pages
My preferences
Printable version
Permanent link
Privacy policy
Disclaimers"
TU_Darmstadt,2014,Team:TU Darmstadt#Team#Acknowledgements_-_-_TEXT.html,"""
Page
Discussion
View source
History
teams
Log in
 
Team:TU Darmstadt/Team/Acknowledgements
From 2014.igem.org
Home
Home
Project
Results
Policy & Practices
Achievements
Notebook
Team
Gallery
Sitemap
Contact
‹
›
‹
›
‹
›
‹
›
‹
›
‹
›
Our Biobricks
Look at our bricks!
eANS
Check out the best protein engineering model!
The People
See the people behind the project!
iGEM TUD
Sitemap
Team
Kontakt
Sponsoren
Home
Project
Results
Policy & Practices
Achievements
Notebook
Team
Members
Acknowledgements
Sponsors
Gallery
THANK YOU
Prof. Dr. Katja Schmitz
- for helping with a lot of important paper work and providing lab material
Prof. Dr. Kay Hamacher
- for providing us with computational infrastructure
Prof. Dr. Heinz Koeppl
- for providing us with lab material
Prof. Dr. Jörg Simon
- for helping us with paperwork and sponsoring
Prof. Dr. Adam Bertl
- for lab material and his fast and uncomplicated help with several problems
Prof. Dr. Gerhard Thiel, PD Dr. Tobias Meckel and his group
- for making his laboratory equipment available to our team
Sabine Fräbel, Henning Pennekamp and Jascha Volk
- for helping us around at the lab and for a lot of patience
Dr. Melanie Kern
- for helping us with our chemical orders
Alexander Schlauer
- for borrowing his 3D-printer, the 3Dator
Barbara Wolf
- for managing our bills and providing us with pencils when in need
Anne Einhäupl
- for helping us with the sponsoring
Prof. Dr. Michael Grätzel
- for giving us invaluable advice on DSCs
Dr. Toby Meyer and the Solaronix team
- for showing us the beautiful side of Grätzel cells
Prof. Dr. Alfred Nordmann
- for helping us with our SYNENERGENE proposal
Wieke Betten
- for helping us tremendously with our application scenario and techno-morale vignette
Charlotte Kaspar
- for designing our great sunbathing E. coli
Retrieved from "" http://2014.igem.org/Team:TU_Darmstadt/Team/Acknowledgements ""
Recent changes
What links here
Related changes
Special pages
My preferences
Printable version
Permanent link
Privacy policy
Disclaimers"
TU_Darmstadt,2014,Team:TU Darmstadt#Attributions_-_-_TEXT.html,"""
Page
Discussion
View source
History
teams
Log in
 
Team:TU Darmstadt/Attributions
From 2014.igem.org
WELCOME TO iGEM 2014!
Your team has been approved and you are ready to start the iGEM season!
On this page you can document your project, introduce your team members, document your progress
and share your iGEM experience with the rest of the world!
Click here  to edit this page!
Home
Team
Official Team Profile
Project
Parts
Modeling
Notebook
Safety
Attributions
iGEM Team attributions page
Each team must clearly attribute work done by the student team members on this page.  The team must distinguish work done by the students from work done by others, including the host labs, advisors, instructors, and individuals not on the team roster.
Why do we have this requirement?
Attribution Template
We have this requirement to help the judges know what you did yourselves and what you had help with. We don't mind if you get help with difficult or complex techniques, just be sure to report the work your team did and the work that was done by others.
For example, you might choose to work with an animal model during your project. Working with animals requires getting a license and applying far in advance to conduct certain experiments in many countries. This is something that is difficult to achieve during the course of a summer, but much easier if you can work with a postdoc or PI who has the right licenses.
A great example of complete attribution comes from the Imperial College London 2011 team (scroll down to the bottom of their team page to see attributions).
Here are some of the fields we recommend you have on this page. If there are other areas not listed below, but applicable to your team/project, please feel free to also list them on your attributions page. Please feel free to remove any areas not applicable to your project.
General Support
Project support and advice
Fundraising help and advice
Lab support
Difficult technique support
Project advisor support
Wiki support
Presentation coaching
Policy & Practices support
Thanks and acknowledgements for all other people involved in helping make a successful iGEM team.
Retrieved from "" http://2014.igem.org/Team:TU_Darmstadt/Attributions ""
Recent changes
What links here
Related changes
Special pages
My preferences
Printable version
Permanent link
Privacy policy
Disclaimers"
TU_Darmstadt,2014,Team:TU Darmstadt#Team_-_-_TEXT.html,"""
Page
Discussion
View source
History
teams
Log in
 
Team:TU Darmstadt/Team
From 2014.igem.org
Home
Home
Project
Results
Policy & Practices
Achievements
Notebook
Team
Gallery
Sitemap
Contact
‹
›
‹
›
‹
›
‹
›
‹
›
‹
›
Our Biobricks
Look at our bricks!
eANS
Check out the best protein engineering model!
The People
See the people behind the project!
iGEM TUD
Sitemap
Team
Kontakt
Sponsoren
Home
Project
Results
Policy & Practices
Achievements
Notebook
Team
Gallery
Team
Retrieved from "" http://2014.igem.org/Team:TU_Darmstadt/Team ""
Recent changes
What links here
Related changes
Special pages
My preferences
Printable version
Permanent link
Privacy policy
Disclaimers"
UB_Indonesia,2014,Team:UB Indonesia#Attributions_-_-_TEXT.html,"""
Page
Discussion
View source
History
teams
Log in
 
Team:UB Indonesia/Attributions
From 2014.igem.org
WELCOME TO iGEM 2014!
Your team has been approved and you are ready to start the iGEM season!
On this page you can document your project, introduce your team members, document your progress
and share your iGEM experience with the rest of the world!
Click here  to edit this page!
Home
Team
Official Team Profile
Project
Parts
Modeling
Notebook
Safety
Attributions
iGEM Team attributions page
Each team must clearly attribute work done by the student team members on this page.  The team must distinguish work done by the students from work done by others, including the host labs, advisors, instructors, and individuals not on the team roster.
Why do we have this requirement?
Attribution Template
We have this requirement to help the judges know what you did yourselves and what you had help with. We don't mind if you get help with difficult or complex techniques, just be sure to report the work your team did and the work that was done by others.
For example, you might choose to work with an animal model during your project. Working with animals requires getting a license and applying far in advance to conduct certain experiments in many countries. This is something that is difficult to achieve during the course of a summer, but much easier if you can work with a postdoc or PI who has the right licenses.
A great example of complete attribution comes from the Imperial College London 2011 team (scroll down to the bottom of their team page to see attributions).
Here are some of the fields we recommend you have on this page. If there are other areas not listed below, but applicable to your team/project, please feel free to also list them on your attributions page. Please feel free to remove any areas not applicable to your project.
General Support
Project support and advice
Fundraising help and advice
Lab support
Difficult technique support
Project advisor support
Wiki support
Presentation coaching
Policy & Practices support
Thanks and acknowledgements for all other people involved in helping make a successful iGEM team.
Retrieved from "" http://2014.igem.org/Team:UB_Indonesia/Attributions ""
Recent changes
What links here
Related changes
Special pages
My preferences
Printable version
Permanent link
Privacy policy
Disclaimers"
UB_Indonesia,2014,Team:UB Indonesia#Team_-_-_TEXT.html,"""
Page
Discussion
View source
History
teams
Log in
 
Team:UB Indonesia/Team
From 2014.igem.org
WELCOME TO iGEM 2014!
Your team has been approved and you are ready to start the iGEM season!
On this page you can document your project, introduce your team members, document your progress
and share your iGEM experience with the rest of the world!
Click here  to edit this page!
Home
Team
Official Team Profile
Project
Parts
Modeling
Notebook
Safety
Attributions
Team Information
Upload pictures of your team!
You can write a background of your team here. Give us a background of your team, the members, etc. Or tell us more about something of your choosing.
You can look at what other teams did to get some inspiration! Here are a few examples:
2013 Evry
2013 Cornell
2013 UANL Mty-Mexico
2013 Korea U Seoul
We provide a server where you can upload images for your wiki!
Add pictures of your team members, advisors, instructors, lab, institution and everything you wish to show!
Click here to upload!
Tips for the Team Page
What should this page contain?
Include pictures of your teammates, don’t forget instructors and advisors!
You can add a small biography or a few words from each team member, tell us what you like, and what motivates to participate in iGEM.
Take team pictures! Show us your school, your lab and little bit of your city.
Remember that image galleries can help you showcase many pictures while saving space
Retrieved from "" http://2014.igem.org/Team:UB_Indonesia/Team ""
Recent changes
What links here
Related changes
Special pages
My preferences
Printable version
Permanent link
Privacy policy
Disclaimers"
Georgia_State,2014,Team:Georgia State#Members#_-_-_TEXT.html,"""
Page
Discussion
View source
History
teams
Log in
 
Team:Georgia State/Members/
From 2014.igem.org
Mamba | Georgia State University
Home
Explore
Project Summary
Registry Submissions
Project Safety
Team
Members
Official Profile
Research
Collaboration
Notebook
Team Members
Members
iGEM 2014
iGEM Main Site
Georgia State University
Retrieved from "" http://2014.igem.org/Team:Georgia_State/Members/ ""
Recent changes
What links here
Related changes
Special pages
My preferences
Printable version
Permanent link
Privacy policy
Disclaimers"
Georgia_State,2014,Team:Georgia State#Attributions_-_-_TEXT.html,"""
Page
Discussion
View source
History
teams
Log in
 
Team:Georgia State/Attributions
From 2014.igem.org
WELCOME TO iGEM 2014!
Your team has been approved and you are ready to start the iGEM season!
On this page you can document your project, introduce your team members, document your progress
and share your iGEM experience with the rest of the world!
Click here  to edit this page!
Home
Team
Official Team Profile
Project
Parts
Modeling
Notebook
Safety
Attributions
iGEM Team attributions page
Each team must clearly attribute work done by the student team members on this page.  The team must distinguish work done by the students from work done by others, including the host labs, advisors, instructors, and individuals not on the team roster.
Why do we have this requirement?
Attribution Template
We have this requirement to help the judges know what you did yourselves and what you had help with. We don't mind if you get help with difficult or complex techniques, just be sure to report the work your team did and the work that was done by others.
For example, you might choose to work with an animal model during your project. Working with animals requires getting a license and applying far in advance to conduct certain experiments in many countries. This is something that is difficult to achieve during the course of a summer, but much easier if you can work with a postdoc or PI who has the right licenses.
A great example of complete attribution comes from the Imperial College London 2011 team (scroll down to the bottom of their team page to see attributions).
Here are some of the fields we recommend you have on this page. If there are other areas not listed below, but applicable to your team/project, please feel free to also list them on your attributions page. Please feel free to remove any areas not applicable to your project.
General Support
Project support and advice
Fundraising help and advice
Lab support
Difficult technique support
Project advisor support
Wiki support
Presentation coaching
Policy & Practices support
Thanks and acknowledgements for all other people involved in helping make a successful iGEM team.
Retrieved from "" http://2014.igem.org/Team:Georgia_State/Attributions ""
Recent changes
What links here
Related changes
Special pages
My preferences
Printable version
Permanent link
Privacy policy
Disclaimers"
Georgia_State,2014,Team:Georgia State#Members_-_-_TEXT.html,"""
Page
Discussion
View source
History
teams
Log in
 
Team:Georgia State/Members
From 2014.igem.org
members
Retrieved from "" http://2014.igem.org/Team:Georgia_State/Members ""
Recent changes
What links here
Related changes
Special pages
My preferences
Printable version
Permanent link
Privacy policy
Disclaimers"
Georgia_State,2014,Team:Georgia State#Team_-_-_TEXT.html,"""
Page
Discussion
View source
History
teams
Log in
 
Team:Georgia State/Team
From 2014.igem.org
WELCOME TO iGEM 2014!
Your team has been approved and you are ready to start the iGEM season!
On this page you can document your project, introduce your team members, document your progress
and share your iGEM experience with the rest of the world!
Click here  to edit this page!
Home
Team
Official Team Profile
Project
Parts
Modeling
Notebook
Safety
Attributions
Team Information
Upload pictures of your team!
You can write a background of your team here. Give us a background of your team, the members, etc. Or tell us more about something of your choosing.
You can look at what other teams did to get some inspiration! Here are a few examples:
2013 Evry
2013 Cornell
2013 UANL Mty-Mexico
2013 Korea U Seoul
We provide a server where you can upload images for your wiki!
Add pictures of your team members, advisors, instructors, lab, institution and everything you wish to show!
Click here to upload!
Tips for the Team Page
What should this page contain?
Include pictures of your teammates, don’t forget instructors and advisors!
You can add a small biography or a few words from each team member, tell us what you like, and what motivates to participate in iGEM.
Take team pictures! Show us your school, your lab and little bit of your city.
Remember that image galleries can help you showcase many pictures while saving space
Retrieved from "" http://2014.igem.org/Team:Georgia_State/Team ""
Recent changes
What links here
Related changes
Special pages
My preferences
Printable version
Permanent link
Privacy policy
Disclaimers"
Georgia_State,2014,Team:Georgia State#Attributions#_-_-_TEXT.html,"""
Page
Discussion
View source
History
teams
Log in
 
Team:Georgia State/Attributions/
From 2014.igem.org
Mamba | Georgia State University
Home
Explore
Project Summary
Registry Submissions
Project Safety
Team
Members
Official Profile
Research
Collaboration
Notebook
Partners & Sponsors
iGEM 2014
iGEM Main Site
Georgia State University
Retrieved from "" http://2014.igem.org/Team:Georgia_State/Attributions/ ""
Recent changes
What links here
Related changes
Special pages
My preferences
Printable version
Permanent link
Privacy policy
Disclaimers"
SZU-China,2014,Team:SZU-China#Attributions_-_-_TEXT.html,"""
Page
Discussion
View source
History
teams
Log in
 
Team:SZU-China/Attributions
From 2014.igem.org
WELCOME TO iGEM 2014!
Your team has been approved and you are ready to start the iGEM season!
On this page you can document your project, introduce your team members, document your progress
and share your iGEM experience with the rest of the world!
Click here  to edit this page!
Home
Team
Official Team Profile
Project
Parts
Modeling
Notebook
Safety
Attributions
iGEM Team attributions page
Each team must clearly attribute work done by the student team members on this page.  The team must distinguish work done by the students from work done by others, including the host labs, advisors, instructors, and individuals not on the team roster.
Why do we have this requirement?
Attribution Template
We have this requirement to help the judges know what you did yourselves and what you had help with. We don't mind if you get help with difficult or complex techniques, just be sure to report the work your team did and the work that was done by others.
For example, you might choose to work with an animal model during your project. Working with animals requires getting a license and applying far in advance to conduct certain experiments in many countries. This is something that is difficult to achieve during the course of a summer, but much easier if you can work with a postdoc or PI who has the right licenses.
A great example of complete attribution comes from the Imperial College London 2011 team (scroll down to the bottom of their team page to see attributions).
Here are some of the fields we recommend you have on this page. If there are other areas not listed below, but applicable to your team/project, please feel free to also list them on your attributions page. Please feel free to remove any areas not applicable to your project.
General Support
Project support and advice
Fundraising help and advice
Lab support
Difficult technique support
Project advisor support
Wiki support
Presentation coaching
Policy & Practices support
Thanks and acknowledgements for all other people involved in helping make a successful iGEM team.
Retrieved from "" http://2014.igem.org/Team:SZU-China/Attributions ""
Recent changes
What links here
Related changes
Special pages
My preferences
Printable version
Permanent link
Privacy policy
Disclaimers"
SZU-China,2014,Team:SZU-China#Team#member_-_-_TEXT.html,"""
Page
Discussion
View source
History
teams
Log in
 
Team:SZU-China/Team/member
From 2014.igem.org
SZU-China
Home
Project
Overview
Alkaline Cellulase
Mdfa Antiporter
Kil Protein
ccdB Suicide System
Collaboration
Team
Member
Attribution
Acknowledgment
Official team profile
Human Practice
Overview
Cultural Festival
Communication
Paper Mill
Survey
Judging
Achievement
Biobrick
Safety
NoteBook
Student
Zhipeng Qiu
the captain of 2014 SZU-iGEM and one of the project designers. This energetic member of our team will help with anything as long as it’s not taking care of insects.
Yiting Luo
one of the core member of 2014 SZU-iGEM.She is a  very cute girl .She is also an important researcher that she participated in every step of the project.
Huan Wei
I’m a  Junior student at the Shenzhen University , very glad to participate in 2014-IGEM. This summer, IGEM brings us not only a synthetic biology knowledge, the more important thing is the team cooperation ability. We have a headache for the failure of the experiment over and over again, and cheered for every step of the experiment a success. Because of IGEM, we learned too much. We fully enjoy the whole summer.
BigStone(Heng Shi)
I am a senior student. This is my first time to attend IGEM. I am responsible for experiment operates parts. In this activity, I learned how to build a team, how to start IGEM, The project had been difficult and tedious, and members of my team had stayed at the laboratory until midnight each night for weeks to finish Experiment. I believe that my team will be better and better.
Zeyu Miao
I am a junior student majoring in Life Sciences in SZU. I am interested in life science. I always believe that one will easily lag behind unless he keeps on learning, therefore I would like to continue my study in this field. Work independently, mature and resourceful are my style, of course, I will responsible and diligent in any project I undertake through my hardworking. Whatever is worth doing is worth doing well. I have been ready to accept the challenge and I come here to fulfill myself.
Solar (Zirui Yue)
I’m so honored to participate in 2014 iGEM competition. This game gives me a chance to contact with Synthesis Biology and many different competitors, including schoolmates come from different grade and people come from other universities. Actually doing biological experiments is so cool. I had attended a small group to establish Suicide Part and then converted to design Wiki Web of our whole project.
Angleo (Zhao Shangguan)
Where there is a will ,there is a way.
Kee (Qi Li)
Keep on going never give up.
Yongyi Wang
My name is Wang Yongyi.I am a junior student from shenzhen university college of life science. Others call me the yongyiguagua! I am a experimenter in SZU - iGEM team and I am mainly responsible for the progress of the experiment and data processing. I also go through the photoshop, edit pictures, etc at my free time. I like outdoor activities, like to play golf and swimming. My swimming technology is not so  excellent, but I enjoy it like doing the experiment.
Jenny(Lin Zhang)
I am very glad to join the game of IGEM in last few months. I gain lots of fun in the process of the game and I made many new friends from the game. We were always work together in the lab from morning to night. Even very tired but we find pleasure in it. Because of game we need a lot of knowledge of molecular biology, so we spent so much time to search the knowledge of molecular and learn how to design a experiment. At last we let our knowledge bank abundantly. In the game, I am in charge of the part of promoter, we need to gain the P43 promoter from bacillus subtilis and guide into escherichia coli. In the process we faced many times of failure, but through our attempted we found way to solve the problem at last.
Monica (Yating Wan)
I’m member of suicide team. The aims of our team that bacterial will be dead as our willingness. We cut gene segment of Ccdb out and linked it after promoter. Finally, if we put IPTG ,the bacterial will be dead.  get through this competition I not only improve my ability of cooperate with others but also learn about Molecular Biology and elementary operation.In a word, IGEM is a fantastic competition.
Steven (Diwen Shi)
Hello! My name is Steven. In this project, I was a member in web design. Writing details, such as overview, abstract and design, was my job. During the process, not only my English but my computer skills have improved a lot. The experience in iGEM left a deep impression on me.
Jierui Chen
Do one thing at a time, and do well.
Yuanyuan Xu
I am Yuanyuan Xu,a junior from Shenzhen University majoring in Life Science.  I am fond of traveling and reading .Traveling is a wonderful way to broaden our horizons and experience different culture. And we can learn how to face up with difficulties and how to live a meaningful life by reading. Taking part in iGEM, I understand the significant of cooperation, which is crucial to success of the whole project. Additionally, a correct direction plays an important role in the process. More importantly, I gradually have courage to deal with barriers. As the saying goes, where there is a will, there is a way.
Atseway (Wei Xie)
It was really unforgettable and worthwhile spending  one year to finish our projects with my team,SZU-iGem.This term ,I become a junior student and major in Biology Science.Interested in synthetic biology but knowing little about it,I decided to study synthetic biology and now I’m fascinated in it deeply.I participated in establishing KIL part and MDFA part which were key structures in our projects during the whole summer holiday in 2014.Meanwhile I contacted iGem team of South University of S(SUSTC),we held a meeting to share ideas and experience on iGem,which I learned a lot from them.Anyway,there is no end of studying synthetic biology .I’m pround of our team cooperation and always want to be the one who is ready to take challenge and and find incredible joy in the next coming process.
Zhenyao Ye
My name is Ye Zhenyao, the English name is Yao. I am a member of a group called CcdB . I managed to make a perfect part which is CcdB ,a toxic protein,of our team with my other four members.
Hui Ai
Aihui is interested in biology and biotech. She is an enthusiastic supporter of open science and is glad to participate in projects like iGEM.
Jim (Junming Zhan)
I am the only one in this team who is not majoring in biology.But in this summer,I learned a lot knowledge about synthetic biology and made a lot of friends.I am really love this amazing team.
Instructors
Mr.Chen
Mr.Wang
Mr.Tian
Sponsor
For better browser experience,please use chrome or firefox.
©2014 SZU-China
This work is licensed under a Creative Commons Attribution-ShareAlike 3.0 Unported License .
Retrieved from "" http://2014.igem.org/Team:SZU-China/Team/member ""
Recent changes
What links here
Related changes
Special pages
My preferences
Printable version
Permanent link
Privacy policy
Disclaimers"
SZU-China,2014,Team:SZU-China#Team#Attribution_-_-_TEXT.html,"""
Page
Discussion
View source
History
teams
Log in
 
Team:SZU-China/Team/Attribution
From 2014.igem.org
SZU-China
Home
Project
Overview
Alkaline Cellulase
Mdfa Antiporter
Kil Protein
ccdB Suicide System
Collaboration
Team
Member
Attribution
Acknowledgment
Official team profile
Human Practice
Overview
Cultural Festival
Communication
Paper Mill
Survey
Judging
Achievement
Biobrick
Safety
NoteBook
Attribution
General support
Mr.Chen and others helped us during our brainstorming.
Mr.Tian is letting us use his lab for experiments.
Lab support
Design and construction of mdfa: Zhipeng Qiu, Yiting luo, Wei Xie, Qi Li, Zhao Shangguan.
Design and construction of kil:  Yongyi Wang, Hui Ai, Yuanyuan Xu.
Design and construction of Carboxymethyl cellulose enzyme(CMCase): Yongyi Wang, Heng Shi, Huan Wei.
Design and construction of ccdB: Jierui Chen, Yating Wan, ZhenYao Ye.
Advisor in all aspect about experiment: Mr.Chen.
Wiki and Design support
Construction of wiki: Junming Zhan.
Art design: Yongyi Wang, Diwen Shi.
Data processing: Zhipeng Qiu, Yiting Luo,Yongyi Wang,Huan Wei,Diwen Shi,Zirui Yue.
Human practices support
Mr.Chen helped us arrange activities and supported the necessary toolse.
All the members of Szu-China have took part in Culture Festival,Communication, Field research of Paper Mill.
Presentation coaching help:Mr.Wang.
Public Relations and Sponsorship: Mr.Chen , Hui Ai , Zeyu Miao.
Thanks and acknowledgements for all other people involved in helping make a successful Szu-China.
Sponsor
For better browser experience,please use chrome or firefox.
©2014 SZU-China
This work is licensed under a Creative Commons Attribution-ShareAlike 3.0 Unported License .
Retrieved from "" http://2014.igem.org/Team:SZU-China/Team/Attribution ""
Recent changes
What links here
Related changes
Special pages
My preferences
Printable version
Permanent link
Privacy policy
Disclaimers"
SZU-China,2014,Team:SZU-China#Team#Acknowledgment_-_-_TEXT.html,"""
Page
Discussion
View source
History
teams
Log in
 
Team:SZU-China/Team/Acknowledgment
From 2014.igem.org
SZU-China
Home
Project
Overview
Alkaline Cellulase
Mdfa Antiporter
Kil Protein
ccdB Suicide System
Collaboration
Team
Member
Attribution
Acknowledgment
Official team profile
Human Practice
Overview
Cultural Festival
Communication
Paper Mill
Survey
Judging
Achievement
Biobrick
Safety
NoteBook
Acknowledgement
Our deepest thanks to the following parties, who generously sponsored and supported our cause:
College Of Life Science, SZU
Educational Administration Center, SZU
International Office, SZU
ShenZhen JunNeng industrial co.,LTD-深圳市骏能实业有限公司
One iGEM teams from the following institutions kindly exchanged information with us and offered reflections on our project:
South University of Science and Technology ,ShenZhen,China
Sponsor
For better browser experience,please use chrome or firefox.
©2014 SZU-China
This work is licensed under a Creative Commons Attribution-ShareAlike 3.0 Unported License .
Retrieved from "" http://2014.igem.org/Team:SZU-China/Team/Acknowledgment ""
Recent changes
What links here
Related changes
Special pages
My preferences
Printable version
Permanent link
Privacy policy
Disclaimers"
SZU-China,2014,Team:SZU-China#Team_-_-_TEXT.html,"""
Page
Discussion
View source
History
teams
Log in
 
Team:SZU-China/Team
From 2014.igem.org
WELCOME TO iGEM 2014!
Your team has been approved and you are ready to start the iGEM season!
On this page you can document your project, introduce your team members, document your progress
and share your iGEM experience with the rest of the world!
Click here  to edit this page!
Home
Team
Official Team Profile
Project
Parts
Modeling
Notebook
Safety
Attributions
Team Information
Upload pictures of your team!
You can write a background of your team here. Give us a background of your team, the members, etc. Or tell us more about something of your choosing.
You can look at what other teams did to get some inspiration! Here are a few examples:
2013 Evry
2013 Cornell
2013 UANL Mty-Mexico
2013 Korea U Seoul
We provide a server where you can upload images for your wiki!
Add pictures of your team members, advisors, instructors, lab, institution and everything you wish to show!
Click here to upload!
Tips for the Team Page
What should this page contain?
Include pictures of your teammates, don’t forget instructors and advisors!
You can add a small biography or a few words from each team member, tell us what you like, and what motivates to participate in iGEM.
Take team pictures! Show us your school, your lab and little bit of your city.
Remember that image galleries can help you showcase many pictures while saving space
Retrieved from "" http://2014.igem.org/Team:SZU-China/Team ""
Recent changes
What links here
Related changes
Special pages
My preferences
Printable version
Permanent link
Privacy policy
Disclaimers"
